,name,id,state_id
3217,ASSIS CHATEAUBRIAND,4102000,41
3218,ASTORGA,4102109,41
3219,ATALAIA,4102208,41
3220,BALSA NOVA,4102307,41
3221,BANDEIRANTES,4102406,41
3222,BARBOSA FERRAZ,4102505,41
3223,BARRA DO JACARE,4102703,41
3224,BARRACAO,4102604,41
3225,BELA VISTA DA CAROBA,4102752,41
3226,BELA VISTA DO PARAISO,4102802,41
3227,BITURUNA,4102901,41
3228,BOA ESPERANCA,4103008,41
3229,BOA ESPERANCA DO IGUACU,4103024,41
3230,BOA VENTURA DE SAO ROQUE,4103040,41
3231,BOA VISTA DA APARECIDA,4103057,41
3232,BOCAIUVA DO SUL,4103107,41
3233,BOM JESUS DO SUL,4103156,41
3234,BOM SUCESSO,4103206,41
3235,BOM SUCESSO DO SUL,4103222,41
3236,BORRAZOPOLIS,4103305,41
3237,BRAGANEY,4103354,41
3238,BRASILANDIA DO SUL,4103370,41
3239,CAFEARA,4103404,41
3240,CAFELANDIA,4103453,41
3241,CAFEZAL DO SUL,4103479,41
3242,CALIFORNIA,4103503,41
3243,CAMBARA,4103602,41
3244,CAMBE,4103701,41
3245,CAMBIRA,4103800,41
3246,CAMPINA DA LAGOA,4103909,41
3247,CAMPINA DO SIMAO,4103958,41
3248,CAMPINA GRANDE DO SUL,4104006,41
3249,CAMPO BONITO,4104055,41
3250,CAMPO DO TENENTE,4104105,41
3251,CAMPO LARGO,4104204,41
3252,CAMPO MAGRO,4104253,41
3253,CAMPO MOURAO,4104303,41
3254,CANDIDO DE ABREU,4104402,41
3255,CANDOI,4104428,41
3256,CANTAGALO,4104451,41
3257,CAPANEMA,4104501,41
3258,CAPITAO LEONIDAS MARQUES,4104600,41
3259,CARAMBEI,4104659,41
3260,CARLOPOLIS,4104709,41
3261,CASCAVEL,4104808,41
3262,CASTRO,4104907,41
3263,CATANDUVAS,4105003,41
3264,CENTENARIO DO SUL,4105102,41
3265,CERRO AZUL,4105201,41
3266,CEU AZUL,4105300,41
3267,CHOPINZINHO,4105409,41
3268,CIANORTE,4105508,41
3269,CIDADE GAUCHA,4105607,41
3270,CLEVELANDIA,4105706,41
3271,COLOMBO,4105805,41
3272,COLORADO,4105904,41
3273,CONGONHINHAS,4106001,41
3274,CONSELHEIRO MAIRINCK,4106100,41
3275,CONTENDA,4106209,41
3276,CORBELIA,4106308,41
3277,CORNELIO PROCOPIO,4106407,41
3278,CORONEL DOMINGOS SOARES,4106456,41
3279,CORONEL VIVIDA,4106506,41
3280,CORUMBATAI DO SUL,4106555,41
3281,CRUZ MACHADO,4106803,41
3282,CRUZEIRO DO IGUACU,4106571,41
3283,CRUZEIRO DO OESTE,4106605,41
3284,CRUZEIRO DO SUL,4106704,41
3285,CRUZMALTINA,4106852,41
3286,CURITIBA,4106902,41
3287,CURIUVA,4107009,41
3288,DIAMANTE DO NORTE,4107108,41
3289,DIAMANTE DO SUL,4107124,41
3290,DIAMANTE D'OESTE,4107157,41
3291,DOIS VIZINHOS,4107207,41
3292,DOURADINA,4107256,41
3293,DOUTOR CAMARGO,4107306,41
3294,DOUTOR ULYSSES,4128633,41
3295,ENEAS MARQUES,4107405,41
3296,ENGENHEIRO BELTRAO,4107504,41
3297,ENTRE RIOS DO OESTE,4107538,41
3298,ESPERANCA NOVA,4107520,41
3299,ESPIGAO ALTO DO IGUACU,4107546,41
3300,FAROL,4107553,41
3301,FAXINAL,4107603,41
3302,FAZENDA RIO GRANDE,4107652,41
3303,FENIX,4107702,41
3304,FERNANDES PINHEIRO,4107736,41
3305,FIGUEIRA,4107751,41
3306,FLOR DA SERRA DO SUL,4107850,41
3307,FLORAI,4107801,41
3308,FLORESTA,4107900,41
3309,FLORESTOPOLIS,4108007,41
3310,FLORIDA,4108106,41
3311,FORMOSA DO OESTE,4108205,41
3312,FOZ DO IGUACU,4108304,41
3313,FOZ DO JORDAO,4108452,41
3314,FRANCISCO ALVES,4108320,41
3315,FRANCISCO BELTRAO,4108403,41
3316,GENERAL CARNEIRO,4108502,41
3317,GODOY MOREIRA,4108551,41
3318,GOIOERE,4108601,41
3319,GOIOXIM,4108650,41
3320,GRANDES RIOS,4108700,41
3321,GUAIRA,4108809,41
3322,GUAIRACA,4108908,41
3323,GUAMIRANGA,4108957,41
3324,GUAPIRAMA,4109005,41
3325,GUAPOREMA,4109104,41
3326,GUARACI,4109203,41
3327,GUARANIACU,4109302,41
3328,GUARAPUAVA,4109401,41
3329,GUARAQUECABA,4109500,41
3330,GUARATUBA,4109609,41
3331,HONORIO SERPA,4109658,41
3332,IBAITI,4109708,41
3333,IBEMA,4109757,41
3334,IBIPORA,4109807,41
3335,ICARAIMA,4109906,41
3336,IGUARACU,4110003,41
3337,IGUATU,4110052,41
3338,IMBAU,4110078,41
3339,IMBITUVA,4110102,41
3340,INACIO MARTINS,4110201,41
3341,INAJA,4110300,41
3342,INDIANOPOLIS,4110409,41
3343,IPIRANGA,4110508,41
3344,IPORA,4110607,41
3345,IRACEMA DO OESTE,4110656,41
3346,IRATI,4110706,41
3347,IRETAMA,4110805,41
3348,ITAGUAJE,4110904,41
3349,ITAIPULANDIA,4110953,41
3350,ITAMBARACA,4111001,41
3351,ITAMBE,4111100,41
3352,ITAPEJARA D'OESTE,4111209,41
3353,ITAPERUCU,4111258,41
3354,ITAUNA DO SUL,4111308,41
3355,IVAI,4111407,41
3356,IVAIPORA,4111506,41
3357,IVATE,4111555,41
3358,IVATUBA,4111605,41
3359,JABOTI,4111704,41
3360,JACAREZINHO,4111803,41
3361,JAGUAPITA,4111902,41
3362,JAGUARIAIVA,4112009,41
3363,JANDAIA DO SUL,4112108,41
3364,JANIOPOLIS,4112207,41
3365,JAPIRA,4112306,41
3366,JAPURA,4112405,41
3367,JARDIM ALEGRE,4112504,41
3368,JARDIM OLINDA,4112603,41
3369,JATAIZINHO,4112702,41
3370,JESUITAS,4112751,41
3371,JOAQUIM TAVORA,4112801,41
3372,JUNDIAI DO SUL,4112900,41
3373,JURANDA,4112959,41
3374,JUSSARA,4113007,41
3375,KALORE,4113106,41
3376,LAPA,4113205,41
3377,LARANJAL,4113254,41
3378,LARANJEIRAS DO SUL,4113304,41
3379,LEOPOLIS,4113403,41
3380,LIDIANOPOLIS,4113429,41
3381,LINDOESTE,4113452,41
3382,LOANDA,4113502,41
3383,LOBATO,4113601,41
3384,LONDRINA,4113700,41
3385,LUIZIANA,4113734,41
3386,LUNARDELLI,4113759,41
3387,LUPIONOPOLIS,4113809,41
3388,MALLET,4113908,41
3389,MAMBORE,4114005,41
3390,MANDAGUACU,4114104,41
3391,MANDAGUARI,4114203,41
3392,MANDIRITUBA,4114302,41
3393,MANFRINOPOLIS,4114351,41
3394,MANGUEIRINHA,4114401,41
3395,MANOEL RIBAS,4114500,41
3396,MARECHAL CANDIDO RONDON,4114609,41
3397,MARIA HELENA,4114708,41
3398,MARIALVA,4114807,41
3399,MARILANDIA DO SUL,4114906,41
3400,MARILENA,4115002,41
3401,MARILUZ,4115101,41
3402,MARINGA,4115200,41
3403,MARIOPOLIS,4115309,41
3404,MARIPA,4115358,41
3405,MARMELEIRO,4115408,41
3406,MARQUINHO,4115457,41
3407,MARUMBI,4115507,41
3408,MATELANDIA,4115606,41
3409,MATINHOS,4115705,41
3410,MATO RICO,4115739,41
3411,MAUA DA SERRA,4115754,41
3412,MEDIANEIRA,4115804,41
3413,MERCEDES,4115853,41
3414,MIRADOR,4115903,41
3415,MIRASELVA,4116000,41
3416,MISSAL,4116059,41
3417,MOREIRA SALES,4116109,41
3418,MORRETES,4116208,41
3419,MUNHOZ DE MELO,4116307,41
3420,NOSSA SENHORA DAS GRACAS,4116406,41
3421,NOVA ALIANCA DO IVAI,4116505,41
3422,NOVA AMERICA DA COLINA,4116604,41
3423,NOVA AURORA,4116703,41
3424,NOVA CANTU,4116802,41
3425,NOVA ESPERANCA,4116901,41
3426,NOVA ESPERANCA DO SUDOESTE,4116950,41
3427,NOVA FATIMA,4117008,41
3428,NOVA LARANJEIRAS,4117057,41
3429,NOVA LONDRINA,4117107,41
3430,NOVA OLIMPIA,4117206,41
3431,NOVA PRATA DO IGUACU,4117255,41
3432,NOVA SANTA BARBARA,4117214,41
3433,NOVA SANTA ROSA,4117222,41
3434,NOVA TEBAS,4117271,41
3435,NOVO ITACOLOMI,4117297,41
3436,ORTIGUEIRA,4117305,41
3437,OURIZONA,4117404,41
3438,OURO VERDE DO OESTE,4117453,41
3439,PAICANDU,4117503,41
3440,PALMAS,4117602,41
3441,PALMEIRA,4117701,41
3442,PALMITAL,4117800,41
3443,PALOTINA,4117909,41
3444,PARAISO DO NORTE,4118006,41
3445,PARANACITY,4118105,41
3446,PARANAGUA,4118204,41
3447,PARANAPOEMA,4118303,41
3448,PARANAVAI,4118402,41
3449,PATO BRAGADO,4118451,41
3450,PATO BRANCO,4118501,41
3451,PAULA FREITAS,4118600,41
3452,PAULO FRONTIN,4118709,41
3453,PEABIRU,4118808,41
3454,PEROBAL,4118857,41
3455,PEROLA,4118907,41
3456,PEROLA D'OESTE,4119004,41
3457,PIEN,4119103,41
3458,PINHAIS,4119152,41
3459,PINHAL DE SAO BENTO,4119251,41
3460,PINHALAO,4119202,41
3461,PINHAO,4119301,41
3462,PIRAI DO SUL,4119400,41
3463,PIRAQUARA,4119509,41
3464,PITANGA,4119608,41
3465,PITANGUEIRAS,4119657,41
3466,PLANALTINA DO PARANA,4119707,41
3467,PLANALTO,4119806,41
3468,PONTA GROSSA,4119905,41
3469,PONTAL DO PARANA,4119954,41
3470,PORECATU,4120002,41
3471,PORTO AMAZONAS,4120101,41
3472,PORTO BARREIRO,4120150,41
3473,PORTO RICO,4120200,41
3474,PORTO VITORIA,4120309,41
3475,PRADO FERREIRA,4120333,41
3476,PRANCHITA,4120358,41
3477,PRESIDENTE CASTELO BRANCO,4120408,41
3478,PRIMEIRO DE MAIO,4120507,41
3479,PRUDENTOPOLIS,4120606,41
3480,QUARTO CENTENARIO,4120655,41
3481,QUATIGUA,4120705,41
3482,QUATRO BARRAS,4120804,41
3483,QUATRO PONTES,4120853,41
3484,QUEDAS DO IGUACU,4120903,41
3485,QUERENCIA DO NORTE,4121000,41
3486,QUINTA DO SOL,4121109,41
3487,QUITANDINHA,4121208,41
3488,RAMILANDIA,4121257,41
3489,RANCHO ALEGRE,4121307,41
3490,RANCHO ALEGRE D'OESTE,4121356,41
3491,REALEZA,4121406,41
3492,REBOUCAS,4121505,41
3493,RENASCENCA,4121604,41
3494,RESERVA,4121703,41
3495,RESERVA DO IGUACU,4121752,41
3496,RIBEIRAO CLARO,4121802,41
3497,RIBEIRAO DO PINHAL,4121901,41
3498,RIO AZUL,4122008,41
3499,RIO BOM,4122107,41
3500,RIO BONITO DO IGUACU,4122156,41
3501,RIO BRANCO DO IVAI,4122172,41
3502,RIO BRANCO DO SUL,4122206,41
3503,RIO NEGRO,4122305,41
3504,ROLANDIA,4122404,41
3505,RONCADOR,4122503,41
3506,RONDON,4122602,41
3507,ROSARIO DO IVAI,4122651,41
3508,SABAUDIA,4122701,41
3509,SALGADO FILHO,4122800,41
3510,SALTO DO ITARARE,4122909,41
3511,SALTO DO LONTRA,4123006,41
3512,SANTA AMELIA,4123105,41
3513,SANTA CECILIA DO PAVAO,4123204,41
3514,SANTA CRUZ DE MONTE CASTELO,4123303,41
3515,SANTA FE,4123402,41
3516,SANTA HELENA,4123501,41
3517,SANTA INES,4123600,41
3518,SANTA ISABEL DO IVAI,4123709,41
3519,SANTA IZABEL DO OESTE,4123808,41
3520,SANTA LUCIA,4123824,41
3521,SANTA MARIA DO OESTE,4123857,41
3522,SANTA MARIANA,4123907,41
3523,SANTA MONICA,4123956,41
3524,SANTA TEREZA DO OESTE,4124020,41
3525,SANTA TEREZINHA DE ITAIPU,4124053,41
3526,SANTANA DO ITARARE,4124004,41
3527,SANTO ANTONIO DA PLATINA,4124103,41
3528,SANTO ANTONIO DO CAIUA,4124202,41
3529,SANTO ANTONIO DO PARAISO,4124301,41
3530,SANTO ANTONIO DO SUDOESTE,4124400,41
3531,SANTO INACIO,4124509,41
3532,SAO CARLOS DO IVAI,4124608,41
3533,SAO JERONIMO DA SERRA,4124707,41
3534,SAO JOAO,4124806,41
3535,SAO JOAO DO CAIUA,4124905,41
3536,SAO JOAO DO IVAI,4125001,41
3537,SAO JOAO DO TRIUNFO,4125100,41
3538,SAO JORGE DO IVAI,4125308,41
3539,SAO JORGE DO PATROCINIO,4125357,41
3540,SAO JORGE D'OESTE,4125209,41
3541,SAO JOSE DA BOA VISTA,4125407,41
3542,SAO JOSE DAS PALMEIRAS,4125456,41
3543,SAO JOSE DOS PINHAIS,4125506,41
3544,SAO MANOEL DO PARANA,4125555,41
3545,SAO MATEUS DO SUL,4125605,41
3546,SAO MIGUEL DO IGUACU,4125704,41
3547,SAO PEDRO DO IGUACU,4125753,41
3548,SAO PEDRO DO IVAI,4125803,41
3549,SAO PEDRO DO PARANA,4125902,41
3550,SAO SEBASTIAO DA AMOREIRA,4126009,41
3551,SAO TOME,4126108,41
3552,SAPOPEMA,4126207,41
3553,SARANDI,4126256,41
3554,SAUDADE DO IGUACU,4126272,41
3555,SENGES,4126306,41
3556,SERRANOPOLIS DO IGUACU,4126355,41
3557,SERTANEJA,4126405,41
3558,SERTANOPOLIS,4126504,41
3559,SIQUEIRA CAMPOS,4126603,41
3560,SULINA,4126652,41
3561,TAMARANA,4126678,41
3562,TAMBOARA,4126702,41
3563,TAPEJARA,4126801,41
3564,TAPIRA,4126900,41
3565,TEIXEIRA SOARES,4127007,41
3566,TELEMACO BORBA,4127106,41
3567,TERRA BOA,4127205,41
3568,TERRA RICA,4127304,41
3569,TERRA ROXA,4127403,41
3570,TIBAGI,4127502,41
3571,TIJUCAS DO SUL,4127601,41
3572,TOLEDO,4127700,41
3573,TOMAZINA,4127809,41
3574,TRES BARRAS DO PARANA,4127858,41
3575,TUNAS DO PARANA,4127882,41
3576,TUNEIRAS DO OESTE,4127908,41
3577,TUPASSI,4127957,41
3578,TURVO,4127965,41
3579,UBIRATA,4128005,41
3580,UMUARAMA,4128104,41
3581,UNIAO DA VITORIA,4128203,41
3582,UNIFLOR,4128302,41
3583,URAI,4128401,41
3584,VENTANIA,4128534,41
3585,VERA CRUZ DO OESTE,4128559,41
3586,VERE,4128609,41
3587,VIRMOND,4128658,41
3588,VITORINO,4128708,41
3589,WENCESLAU BRAZ,4128500,41
3590,XAMBRE,4128807,41
3591,ANGRA DOS REIS,3300100,33
3592,APERIBE,3300159,33
3593,ARARUAMA,3300209,33
3594,AREAL,3300225,33
3595,ARMACAO DOS BUZIOS,3300233,33
3596,ARRAIAL DO CABO,3300258,33
3597,BARRA DO PIRAI,3300308,33
3598,BARRA MANSA,3300407,33
3599,BELFORD ROXO,3300456,33
3600,BOM JARDIM,3300506,33
3601,BOM JESUS DO ITABAPOANA,3300605,33
3602,CABO FRIO,3300704,33
3603,CACHOEIRAS DE MACACU,3300803,33
3604,CAMBUCI,3300902,33
3605,CAMPOS DOS GOYTACAZES,3301009,33
3606,CANTAGALO,3301108,33
3607,CARAPEBUS,3300936,33
3608,CARDOSO MOREIRA,3301157,33
3609,CARMO,3301207,33
3610,CASIMIRO DE ABREU,3301306,33
3611,COMENDADOR LEVY GASPARIAN,3300951,33
3612,CONCEICAO DE MACABU,3301405,33
3613,CORDEIRO,3301504,33
3614,DUAS BARRAS,3301603,33
3615,DUQUE DE CAXIAS,3301702,33
3616,ENGENHEIRO PAULO DE FRONTIN,3301801,33
3617,GUAPIMIRIM,3301850,33
3618,IGUABA GRANDE,3301876,33
3619,ITABORAI,3301900,33
3620,ITAGUAI,3302007,33
3621,ITALVA,3302056,33
3622,ITAOCARA,3302106,33
3623,ITAPERUNA,3302205,33
3624,ITATIAIA,3302254,33
3625,JAPERI,3302270,33
3626,LAJE DO MURIAE,3302304,33
3627,MACAE,3302403,33
3628,MACUCO,3302452,33
3629,MAGE,3302502,33
3630,MANGARATIBA,3302601,33
3631,MARICA,3302700,33
3632,MENDES,3302809,33
3633,MESQUITA,3302858,33
3634,MIGUEL PEREIRA,3302908,33
3635,MIRACEMA,3303005,33
3636,NATIVIDADE,3303104,33
3637,NILOPOLIS,3303203,33
3638,NITEROI,3303302,33
3639,NOVA FRIBURGO,3303401,33
3640,NOVA IGUACU,3303500,33
3641,PARACAMBI,3303609,33
3642,PARAIBA DO SUL,3303708,33
3643,PARATY,3303807,33
3644,PATY DO ALFERES,3303856,33
3645,PETROPOLIS,3303906,33
3646,PINHEIRAL,3303955,33
3647,PIRAI,3304003,33
3648,PORCIUNCULA,3304102,33
3649,PORTO REAL,3304110,33
3650,QUATIS,3304128,33
3651,QUEIMADOS,3304144,33
3652,QUISSAMA,3304151,33
3653,RESENDE,3304201,33
3654,RIO BONITO,3304300,33
3655,RIO CLARO,3304409,33
3656,RIO DAS FLORES,3304508,33
3657,RIO DAS OSTRAS,3304524,33
3658,RIO DE JANEIRO,3304557,33
3659,SANTA MARIA MADALENA,3304607,33
3660,SANTO ANTONIO DE PADUA,3304706,33
3661,SAO FIDELIS,3304805,33
3662,SAO FRANCISCO DE ITABAPOANA,3304755,33
3663,SAO GONCALO,3304904,33
3664,SAO JOAO DA BARRA,3305000,33
3665,SAO JOAO DE MERITI,3305109,33
3666,SAO JOSE DE UBA,3305133,33
3667,SAO JOSE DO VALE DO RIO PRETO,3305158,33
3668,SAO PEDRO DA ALDEIA,3305208,33
3669,SAO SEBASTIAO DO ALTO,3305307,33
3670,SAPUCAIA,3305406,33
3671,SAQUAREMA,3305505,33
3672,SEROPEDICA,3305554,33
3673,SILVA JARDIM,3305604,33
3674,SUMIDOURO,3305703,33
3675,TANGUA,3305752,33
3676,TERESOPOLIS,3305802,33
3677,TRAJANO DE MORAES,3305901,33
3678,TRES RIOS,3306008,33
3679,VALENCA,3306107,33
3680,VARRE-SAI,3306156,33
3681,VASSOURAS,3306206,33
3682,VOLTA REDONDA,3306305,33
3683,ACARI,2400109,24
3684,ACU,2400208,24
3685,AFONSO BEZERRA,2400307,24
3686,AGUA NOVA,2400406,24
3687,ALEXANDRIA,2400505,24
3688,ALMINO AFONSO,2400604,24
3689,ALTO DO RODRIGUES,2400703,24
3690,ANGICOS,2400802,24
3691,ANTONIO MARTINS,2400901,24
3692,APODI,2401008,24
3693,AREIA BRANCA,2401107,24
3694,ARES,2401206,24
3695,AUGUSTO SEVERO,2401305,24
3696,BAIA FORMOSA,2401404,24
3697,BARAUNA,2401453,24
3698,BARCELONA,2401503,24
3699,BENTO FERNANDES,2401602,24
3700,BODO,2401651,24
3701,BOM JESUS,2401701,24
3702,BREJINHO,2401800,24
3703,CAICARA DO NORTE,2401859,24
3704,CAICARA DO RIO DO VENTO,2401909,24
3705,CAICO,2402006,24
3706,CAMPO REDONDO,2402105,24
3707,CANGUARETAMA,2402204,24
3708,CARAUBAS,2402303,24
3709,CARNAUBA DOS DANTAS,2402402,24
3710,CARNAUBAIS,2402501,24
3711,CEARA-MIRIM,2402600,24
3712,CERRO CORA,2402709,24
3713,CORONEL EZEQUIEL,2402808,24
3714,CORONEL JOAO PESSOA,2402907,24
3715,CRUZETA,2403004,24
3716,CURRAIS NOVOS,2403103,24
3717,DOUTOR SEVERIANO,2403202,24
3718,ENCANTO,2403301,24
3719,EQUADOR,2403400,24
3720,ESPIRITO SANTO,2403509,24
3721,EXTREMOZ,2403608,24
3722,FELIPE GUERRA,2403707,24
3723,FERNANDO PEDROZA,2403756,24
3724,FLORANIA,2403806,24
3725,FRANCISCO DANTAS,2403905,24
3726,FRUTUOSO GOMES,2404002,24
3727,GALINHOS,2404101,24
3728,GOIANINHA,2404200,24
3729,GOVERNADOR DIX-SEPT ROSADO,2404309,24
3730,GROSSOS,2404408,24
3731,GUAMARE,2404507,24
3732,IELMO MARINHO,2404606,24
3733,IPANGUACU,2404705,24
3734,IPUEIRA,2404804,24
3735,ITAJA,2404853,24
3736,ITAU,2404903,24
3737,JACANA,2405009,24
3738,JANDAIRA,2405108,24
3739,JANDUIS,2405207,24
3740,JANUARIO CICCO,2405306,24
3741,JAPI,2405405,24
3742,JARDIM DE ANGICOS,2405504,24
3743,JARDIM DE PIRANHAS,2405603,24
3744,JARDIM DO SERIDO,2405702,24
3745,JOAO CAMARA,2405801,24
3746,JOAO DIAS,2405900,24
3747,JOSE DA PENHA,2406007,24
3748,JUCURUTU,2406106,24
3749,JUNDIA,2406155,24
3750,LAGOA DE PEDRAS,2406304,24
3751,LAGOA DE VELHOS,2406403,24
3752,LAGOA D'ANTA,2406205,24
3753,LAGOA NOVA,2406502,24
3754,LAGOA SALGADA,2406601,24
3755,LAJES,2406700,24
3756,LAJES PINTADAS,2406809,24
3757,LUCRECIA,2406908,24
3758,LUIS GOMES,2407005,24
3759,MACAIBA,2407104,24
3760,MACAU,2407203,24
3761,MAJOR SALES,2407252,24
3762,MARCELINO VIEIRA,2407302,24
3763,MARTINS,2407401,24
3764,MAXARANGUAPE,2407500,24
3765,MESSIAS TARGINO,2407609,24
3766,MONTANHAS,2407708,24
3767,MONTE ALEGRE,2407807,24
3768,MONTE DAS GAMELEIRAS,2407906,24
3769,MOSSORO,2408003,24
3770,NATAL,2408102,24
3771,NISIA FLORESTA,2408201,24
3772,NOVA CRUZ,2408300,24
3773,OLHO-D'AGUA DO BORGES,2408409,24
3774,OURO BRANCO,2408508,24
3775,PARANA,2408607,24
3776,PARAU,2408706,24
3777,PARAZINHO,2408805,24
3778,PARELHAS,2408904,24
3779,PARNAMIRIM,2403251,24
3780,PASSA E FICA,2409100,24
3781,PASSAGEM,2409209,24
3782,PATU,2409308,24
3783,PAU DOS FERROS,2409407,24
3784,PEDRA GRANDE,2409506,24
3785,PEDRA PRETA,2409605,24
3786,PEDRO AVELINO,2409704,24
3787,PEDRO VELHO,2409803,24
3788,PENDENCIAS,2409902,24
3789,PILOES,2410009,24
3790,POCO BRANCO,2410108,24
3791,PORTALEGRE,2410207,24
3792,PORTO DO MANGUE,2410256,24
3793,PUREZA,2410405,24
3794,RAFAEL FERNANDES,2410504,24
3795,RAFAEL GODEIRO,2410603,24
3796,RIACHO DA CRUZ,2410702,24
3797,RIACHO DE SANTANA,2410801,24
3798,RIACHUELO,2410900,24
3799,RIO DO FOGO,2408953,24
3800,RODOLFO FERNANDES,2411007,24
3801,RUY BARBOSA,2411106,24
3802,SANTA CRUZ,2411205,24
3803,SANTA MARIA,2409332,24
3804,SANTANA DO MATOS,2411403,24
3805,SANTANA DO SERIDO,2411429,24
3806,SANTO ANTONIO,2411502,24
3807,SAO BENTO DO NORTE,2411601,24
3808,SAO BENTO DO TRAIRI,2411700,24
3809,SAO FERNANDO,2411809,24
3810,SAO FRANCISCO DO OESTE,2411908,24
3811,SAO GONCALO DO AMARANTE,2412005,24
3812,SAO JOAO DO SABUGI,2412104,24
3813,SAO JOSE DE MIPIBU,2412203,24
3814,SAO JOSE DO CAMPESTRE,2412302,24
3815,SAO JOSE DO SERIDO,2412401,24
3816,SAO MIGUEL,2412500,24
3817,SAO MIGUEL DO GOSTOSO,2412559,24
3818,SAO PAULO DO POTENGI,2412609,24
3819,SAO PEDRO,2412708,24
3820,SAO RAFAEL,2412807,24
3821,SAO TOME,2412906,24
3822,SAO VICENTE,2413003,24
3823,SENADOR ELOI DE SOUZA,2413102,24
3824,SENADOR GEORGINO AVELINO,2413201,24
3825,PRESIDENTE JUSCELINO,2410306,24
3826,SERRA DE SAO BENTO,2413300,24
3827,SERRA DO MEL,2413359,24
3828,SERRA NEGRA DO NORTE,2413409,24
3829,SERRINHA,2413508,24
3830,SERRINHA DOS PINTOS,2413557,24
3831,SEVERIANO MELO,2413607,24
3832,SITIO NOVO,2413706,24
3833,TABOLEIRO GRANDE,2413805,24
3834,TAIPU,2413904,24
3835,TANGARA,2414001,24
3836,TENENTE ANANIAS,2414100,24
3837,TENENTE LAURENTINO CRUZ,2414159,24
3838,TIBAU,2411056,24
3839,TIBAU DO SUL,2414209,24
3840,TIMBAUBA DOS BATISTAS,2414308,24
3841,TOUROS,2414407,24
3842,TRIUNFO POTIGUAR,2414456,24
3843,UMARIZAL,2414506,24
3844,UPANEMA,2414605,24
3845,VARZEA,2414704,24
3846,VENHA-VER,2414753,24
3847,VERA CRUZ,2414803,24
3848,VICOSA,2414902,24
3849,VILA FLOR,2415008,24
3850,ALTA FLORESTA DOESTE,1100015,11
3851,ALTO ALEGRE DOS PARECIS,1100379,11
3852,ALTO PARAISO,1100403,11
3853,ALVORADA D'OESTE,1100346,11
3854,ARIQUEMES,1100023,11
3855,BURITIS,1100452,11
3856,CABIXI,1100031,11
3857,CACAULANDIA,1100601,11
3858,CACOAL,1100049,11
3859,CAMPO NOVO DE RONDONIA,1100700,11
3860,CANDEIAS DO JAMARI,1100809,11
3861,CASTANHEIRAS,1100908,11
3862,CEREJEIRAS,1100056,11
3863,CHUPINGUAIA,1100924,11
3864,COLORADO DO OESTE,1100064,11
3865,CORUMBIARA,1100072,11
3866,COSTA MARQUES,1100080,11
3867,CUJUBIM,1100940,11
3868,ESPIGAO D'OESTE,1100098,11
3869,GOVERNADOR JORGE TEIXEIRA,1101005,11
3870,GUAJARA-MIRIM,1100106,11
3871,ITAPUA DO OESTE,1101104,11
3872,JARU,1100114,11
3873,JI-PARANA,1100122,11
3874,MACHADINHO D'OESTE,1100130,11
3875,MINISTRO ANDREAZZA,1101203,11
3876,MIRANTE DA SERRA,1101302,11
3877,MONTE NEGRO,1101401,11
3878,NOVA BRASILANDIA D'OESTE,1100148,11
3879,NOVA MAMORE,1100338,11
3880,NOVA UNIAO,1101435,11
3881,NOVO HORIZONTE DO OESTE,1100502,11
3882,OURO PRETO DO OESTE,1100155,11
3883,PARECIS,1101450,11
3884,PIMENTA BUENO,1100189,11
3885,PIMENTEIRAS DO OESTE,1101468,11
3886,PORTO VELHO,1100205,11
3887,PRESIDENTE MEDICI,1100254,11
3888,PRIMAVERA DE RONDONIA,1101476,11
3889,RIO CRESPO,1100262,11
3890,ROLIM DE MOURA,1100288,11
3891,SANTA LUZIA D'OESTE,1100296,11
3892,SAO FELIPE D'OESTE,1101484,11
3893,SAO FRANCISCO DO GUAPORE,1101492,11
3894,SAO MIGUEL DO GUAPORE,1100320,11
3895,SERINGUEIRAS,1101500,11
3896,TEIXEIROPOLIS,1101559,11
3897,THEOBROMA,1101609,11
3898,URUPA,1101708,11
3899,VALE DO ANARI,1101757,11
3900,VALE DO PARAISO,1101807,11
3901,VILHENA,1100304,11
3902,ALTO ALEGRE,1400050,14
3903,AMAJARI,1400027,14
3904,BOA VISTA,1400100,14
3905,BONFIM,1400159,14
3906,CANTA,1400175,14
3907,CARACARAI,1400209,14
3908,CAROEBE,1400233,14
3909,IRACEMA,1400282,14
3910,MUCAJAI,1400308,14
3911,NORMANDIA,1400407,14
3912,PACARAIMA,1400456,14
3913,RORAINOPOLIS,1400472,14
3914,SAO JOAO DA BALIZA,1400506,14
3915,SAO LUIZ,1400605,14
3916,UIRAMUTA,1400704,14
3917,ACEGUA,4300034,43
3918,AGUA SANTA,4300059,43
3919,AGUDO,4300109,43
3920,AJURICABA,4300208,43
3921,ALECRIM,4300307,43
3922,ALEGRETE,4300406,43
3923,ALEGRIA,4300455,43
3924,ALMIRANTE TAMANDARE DO SUL,4300471,43
3925,ALPESTRE,4300505,43
3926,ALTO ALEGRE,4300554,43
3927,ALTO FELIZ,4300570,43
3928,ALVORADA,4300604,43
3929,AMARAL FERRADOR,4300638,43
3930,AMETISTA DO SUL,4300646,43
3931,ANDRE DA ROCHA,4300661,43
3932,ANTA GORDA,4300703,43
3933,ANTONIO PRADO,4300802,43
3934,ARAMBARE,4300851,43
3935,ARARICA,4300877,43
