,location_id,state_name,state_id,total,name,year,location_name
2721,2,Ceará,23,1582,Brasil,2019,Rural
2722,2,Distrito Federal,53,7,Brasil,2007,Rural
2723,2,Distrito Federal,53,8,Brasil,2008,Rural
2724,2,Distrito Federal,53,8,Brasil,2009,Rural
2725,2,Distrito Federal,53,3,Brasil,2010,Rural
2726,2,Distrito Federal,53,28,Brasil,2015,Rural
2727,2,Distrito Federal,53,27,Brasil,2016,Rural
2728,2,Distrito Federal,53,29,Brasil,2017,Rural
2729,2,Distrito Federal,53,31,Brasil,2018,Rural
2730,2,Distrito Federal,53,30,Brasil,2019,Rural
2731,2,Espírito Santo,32,77,Brasil,2007,Rural
2732,2,Espírito Santo,32,59,Brasil,2008,Rural
2733,2,Espírito Santo,32,64,Brasil,2009,Rural
2734,2,Espírito Santo,32,50,Brasil,2010,Rural
2735,2,Espírito Santo,32,224,Brasil,2015,Rural
2736,2,Espírito Santo,32,215,Brasil,2016,Rural
2737,2,Espírito Santo,32,214,Brasil,2017,Rural
2738,2,Espírito Santo,32,211,Brasil,2018,Rural
2739,2,Espírito Santo,32,216,Brasil,2019,Rural
2740,2,Goiás,52,37,Brasil,2007,Rural
2741,2,Goiás,52,27,Brasil,2008,Rural
2742,2,Goiás,52,35,Brasil,2009,Rural
2743,2,Goiás,52,38,Brasil,2010,Rural
2744,2,Goiás,52,265,Brasil,2015,Rural
2745,2,Goiás,52,260,Brasil,2016,Rural
2746,2,Goiás,52,260,Brasil,2017,Rural
2747,2,Goiás,52,253,Brasil,2018,Rural
2748,2,Goiás,52,246,Brasil,2019,Rural
2749,2,Maranhão,21,2350,Brasil,2007,Rural
2750,2,Maranhão,21,2343,Brasil,2008,Rural
2751,2,Maranhão,21,2507,Brasil,2009,Rural
2752,2,Maranhão,21,2432,Brasil,2010,Rural
2753,2,Maranhão,21,3955,Brasil,2015,Rural
2754,2,Maranhão,21,3808,Brasil,2016,Rural
2755,2,Maranhão,21,3909,Brasil,2017,Rural
2756,2,Maranhão,21,3793,Brasil,2018,Rural
2757,2,Maranhão,21,3805,Brasil,2019,Rural
2758,2,Mato Grosso,51,138,Brasil,2007,Rural
2759,2,Mato Grosso,51,159,Brasil,2008,Rural
2760,2,Mato Grosso,51,154,Brasil,2009,Rural
2761,2,Mato Grosso,51,163,Brasil,2010,Rural
2762,2,Mato Grosso,51,587,Brasil,2015,Rural
2763,2,Mato Grosso,51,580,Brasil,2016,Rural
2764,2,Mato Grosso,51,569,Brasil,2017,Rural
2765,2,Mato Grosso,51,535,Brasil,2018,Rural
2766,2,Mato Grosso,51,538,Brasil,2019,Rural
2767,2,Mato Grosso do Sul,50,37,Brasil,2007,Rural
2768,2,Mato Grosso do Sul,50,54,Brasil,2008,Rural
2769,2,Mato Grosso do Sul,50,53,Brasil,2009,Rural
2770,2,Mato Grosso do Sul,50,43,Brasil,2010,Rural
2771,2,Mato Grosso do Sul,50,198,Brasil,2015,Rural
2772,2,Mato Grosso do Sul,50,204,Brasil,2016,Rural
2773,2,Mato Grosso do Sul,50,198,Brasil,2017,Rural
2774,2,Mato Grosso do Sul,50,193,Brasil,2018,Rural
2775,2,Mato Grosso do Sul,50,197,Brasil,2019,Rural
2776,2,Minas Gerais,31,319,Brasil,2007,Rural
2777,2,Minas Gerais,31,382,Brasil,2008,Rural
2778,2,Minas Gerais,31,338,Brasil,2009,Rural
2779,2,Minas Gerais,31,326,Brasil,2010,Rural
2780,2,Minas Gerais,31,951,Brasil,2015,Rural
2781,2,Minas Gerais,31,928,Brasil,2016,Rural
2782,2,Minas Gerais,31,915,Brasil,2017,Rural
2783,2,Minas Gerais,31,895,Brasil,2018,Rural
2784,2,Minas Gerais,31,875,Brasil,2019,Rural
2785,2,Paraná,41,30,Brasil,2007,Rural
2786,2,Paraná,41,23,Brasil,2008,Rural
2787,2,Paraná,41,19,Brasil,2009,Rural
2788,2,Paraná,41,15,Brasil,2010,Rural
2789,2,Paraná,41,425,Brasil,2015,Rural
2790,2,Paraná,41,428,Brasil,2016,Rural
2791,2,Paraná,41,427,Brasil,2017,Rural
2792,2,Paraná,41,420,Brasil,2018,Rural
2793,2,Paraná,41,418,Brasil,2019,Rural
2794,2,Paraíba,25,938,Brasil,2007,Rural
2795,2,Paraíba,25,948,Brasil,2008,Rural
2796,2,Paraíba,25,890,Brasil,2009,Rural
2797,2,Paraíba,25,846,Brasil,2010,Rural
2798,2,Paraíba,25,988,Brasil,2015,Rural
2799,2,Paraíba,25,818,Brasil,2016,Rural
2800,2,Paraíba,25,761,Brasil,2017,Rural
2801,2,Paraíba,25,798,Brasil,2018,Rural
2802,2,Paraíba,25,716,Brasil,2019,Rural
2803,2,Pará,15,1450,Brasil,2007,Rural
2804,2,Pará,15,1491,Brasil,2008,Rural
2805,2,Pará,15,1546,Brasil,2009,Rural
2806,2,Pará,15,1523,Brasil,2010,Rural
2807,2,Pará,15,2781,Brasil,2015,Rural
2808,2,Pará,15,2712,Brasil,2016,Rural
2809,2,Pará,15,2741,Brasil,2017,Rural
2810,2,Pará,15,2701,Brasil,2018,Rural
2811,2,Pará,15,2712,Brasil,2019,Rural
2812,2,Pernambuco,26,1452,Brasil,2007,Rural
2813,2,Pernambuco,26,1323,Brasil,2008,Rural
2814,2,Pernambuco,26,1082,Brasil,2009,Rural
2815,2,Pernambuco,26,1118,Brasil,2010,Rural
2816,2,Pernambuco,26,1021,Brasil,2015,Rural
2817,2,Pernambuco,26,938,Brasil,2016,Rural
2818,2,Pernambuco,26,917,Brasil,2017,Rural
2819,2,Pernambuco,26,906,Brasil,2018,Rural
2820,2,Pernambuco,26,863,Brasil,2019,Rural
2821,2,Piauí,22,864,Brasil,2007,Rural
2822,2,Piauí,22,791,Brasil,2008,Rural
2823,2,Piauí,22,815,Brasil,2009,Rural
2824,2,Piauí,22,730,Brasil,2010,Rural
2825,2,Piauí,22,1096,Brasil,2015,Rural
2826,2,Piauí,22,1038,Brasil,2016,Rural
2827,2,Piauí,22,1089,Brasil,2017,Rural
2828,2,Piauí,22,1047,Brasil,2018,Rural
2829,2,Piauí,22,978,Brasil,2019,Rural
2830,2,Rio Grande do Norte,24,552,Brasil,2007,Rural
2831,2,Rio Grande do Norte,24,444,Brasil,2008,Rural
2832,2,Rio Grande do Norte,24,387,Brasil,2009,Rural
2833,2,Rio Grande do Norte,24,408,Brasil,2010,Rural
2834,2,Rio Grande do Norte,24,442,Brasil,2015,Rural
2835,2,Rio Grande do Norte,24,400,Brasil,2016,Rural
2836,2,Rio Grande do Norte,24,413,Brasil,2017,Rural
2837,2,Rio Grande do Norte,24,386,Brasil,2018,Rural
2838,2,Rio Grande do Norte,24,369,Brasil,2019,Rural
2839,2,Rio Grande do Sul,43,107,Brasil,2007,Rural
2840,2,Rio Grande do Sul,43,84,Brasil,2008,Rural
2841,2,Rio Grande do Sul,43,86,Brasil,2009,Rural
2842,2,Rio Grande do Sul,43,84,Brasil,2010,Rural
2843,2,Rio Grande do Sul,43,1309,Brasil,2015,Rural
2844,2,Rio Grande do Sul,43,1278,Brasil,2016,Rural
2845,2,Rio Grande do Sul,43,1219,Brasil,2017,Rural
2846,2,Rio Grande do Sul,43,1183,Brasil,2018,Rural
2847,2,Rio Grande do Sul,43,1166,Brasil,2019,Rural
2848,2,Rio de Janeiro ,33,151,Brasil,2007,Rural
2849,2,Rio de Janeiro ,33,178,Brasil,2008,Rural
2850,2,Rio de Janeiro ,33,151,Brasil,2009,Rural
2851,2,Rio de Janeiro ,33,153,Brasil,2010,Rural
2852,2,Rio de Janeiro ,33,349,Brasil,2015,Rural
2853,2,Rio de Janeiro ,33,333,Brasil,2016,Rural
2854,2,Rio de Janeiro ,33,310,Brasil,2017,Rural
2855,2,Rio de Janeiro ,33,306,Brasil,2018,Rural
2856,2,Rio de Janeiro ,33,316,Brasil,2019,Rural
2857,2,Rondônia,11,80,Brasil,2007,Rural
2858,2,Rondônia,11,59,Brasil,2008,Rural
2859,2,Rondônia,11,55,Brasil,2009,Rural
2860,2,Rondônia,11,50,Brasil,2010,Rural
2861,2,Rondônia,11,290,Brasil,2015,Rural
2862,2,Rondônia,11,273,Brasil,2016,Rural
2863,2,Rondônia,11,262,Brasil,2017,Rural
2864,2,Rondônia,11,228,Brasil,2018,Rural
2865,2,Rondônia,11,196,Brasil,2019,Rural
2866,2,Roraima,14,59,Brasil,2007,Rural
2867,2,Roraima,14,53,Brasil,2008,Rural
2868,2,Roraima,14,42,Brasil,2009,Rural
2869,2,Roraima,14,52,Brasil,2010,Rural
2870,2,Roraima,14,138,Brasil,2015,Rural
2871,2,Roraima,14,142,Brasil,2016,Rural
2872,2,Roraima,14,139,Brasil,2017,Rural
2873,2,Roraima,14,135,Brasil,2018,Rural
2874,2,Roraima,14,142,Brasil,2019,Rural
2875,2,Santa Catarina,42,59,Brasil,2007,Rural
2876,2,Santa Catarina,42,56,Brasil,2008,Rural
2877,2,Santa Catarina,42,54,Brasil,2009,Rural
2878,2,Santa Catarina,42,50,Brasil,2010,Rural
2879,2,Santa Catarina,42,356,Brasil,2015,Rural
2880,2,Santa Catarina,42,352,Brasil,2016,Rural
2881,2,Santa Catarina,42,347,Brasil,2017,Rural
2882,2,Santa Catarina,42,338,Brasil,2018,Rural
2883,2,Santa Catarina,42,338,Brasil,2019,Rural
2884,2,Sergipe,28,414,Brasil,2007,Rural
2885,2,Sergipe,28,311,Brasil,2008,Rural
2886,2,Sergipe,28,251,Brasil,2009,Rural
2887,2,Sergipe,28,205,Brasil,2010,Rural
2888,2,Sergipe,28,296,Brasil,2015,Rural
2889,2,Sergipe,28,271,Brasil,2016,Rural
2890,2,Sergipe,28,314,Brasil,2017,Rural
2891,2,Sergipe,28,318,Brasil,2018,Rural
2892,2,Sergipe,28,335,Brasil,2019,Rural
2893,2,São Paulo,35,127,Brasil,2007,Rural
2894,2,São Paulo,35,129,Brasil,2008,Rural
2895,2,São Paulo,35,134,Brasil,2009,Rural
2896,2,São Paulo,35,112,Brasil,2010,Rural
2897,2,São Paulo,35,317,Brasil,2015,Rural
2898,2,São Paulo,35,314,Brasil,2016,Rural
2899,2,São Paulo,35,394,Brasil,2017,Rural
2900,2,São Paulo,35,317,Brasil,2018,Rural
2901,2,São Paulo,35,309,Brasil,2019,Rural
2902,2,Tocantins,17,87,Brasil,2007,Rural
2903,2,Tocantins,17,66,Brasil,2008,Rural
2904,2,Tocantins,17,67,Brasil,2009,Rural
2905,2,Tocantins,17,60,Brasil,2010,Rural
2906,2,Tocantins,17,263,Brasil,2015,Rural
2907,2,Tocantins,17,257,Brasil,2016,Rural
2908,2,Tocantins,17,264,Brasil,2017,Rural
2909,2,Tocantins,17,258,Brasil,2018,Rural
2910,2,Tocantins,17,260,Brasil,2019,Rural
2911,1,Acre,12,286,Brasil,2015,Urbana
2912,1,Acre,12,288,Brasil,2016,Urbana
2913,1,Acre,12,289,Brasil,2017,Urbana
2914,1,Acre,12,288,Brasil,2018,Urbana
2915,1,Acre,12,289,Brasil,2019,Urbana
2916,1,Alagoas,27,782,Brasil,2015,Urbana
2917,1,Alagoas,27,773,Brasil,2016,Urbana
2918,1,Alagoas,27,782,Brasil,2017,Urbana
2919,1,Alagoas,27,779,Brasil,2018,Urbana
2920,1,Alagoas,27,778,Brasil,2019,Urbana
2921,1,Amapá,16,212,Brasil,2015,Urbana
2922,1,Amapá,16,208,Brasil,2016,Urbana
2923,1,Amapá,16,204,Brasil,2017,Urbana
2924,1,Amapá,16,200,Brasil,2018,Urbana
2925,1,Amapá,16,204,Brasil,2019,Urbana
2926,1,Amazonas,13,1004,Brasil,2015,Urbana
2927,1,Amazonas,13,997,Brasil,2016,Urbana
2928,1,Amazonas,13,992,Brasil,2017,Urbana
2929,1,Amazonas,13,987,Brasil,2018,Urbana
2930,1,Amazonas,13,996,Brasil,2019,Urbana
2931,1,Bahia,29,4030,Brasil,2015,Urbana
2932,1,Bahia,29,4022,Brasil,2016,Urbana
2933,1,Bahia,29,4042,Brasil,2017,Urbana
2934,1,Bahia,29,3969,Brasil,2018,Urbana
2935,1,Bahia,29,4004,Brasil,2019,Urbana
2936,1,Ceará,23,2276,Brasil,2015,Urbana
2937,1,Ceará,23,2273,Brasil,2016,Urbana
2938,1,Ceará,23,2279,Brasil,2017,Urbana
2939,1,Ceará,23,2275,Brasil,2018,Urbana
2940,1,Ceará,23,2272,Brasil,2019,Urbana
2941,1,Distrito Federal,53,401,Brasil,2015,Urbana
2942,1,Distrito Federal,53,397,Brasil,2016,Urbana
2943,1,Distrito Federal,53,394,Brasil,2017,Urbana
2944,1,Distrito Federal,53,394,Brasil,2018,Urbana
2945,1,Distrito Federal,53,386,Brasil,2019,Urbana
2946,1,Espírito Santo,32,1435,Brasil,2015,Urbana
2947,1,Espírito Santo,32,1447,Brasil,2016,Urbana
2948,1,Espírito Santo,32,1450,Brasil,2017,Urbana
2949,1,Espírito Santo,32,1435,Brasil,2018,Urbana
2950,1,Espírito Santo,32,1440,Brasil,2019,Urbana
2951,1,Goiás,52,2103,Brasil,2015,Urbana
2952,1,Goiás,52,2128,Brasil,2016,Urbana
2953,1,Goiás,52,2135,Brasil,2017,Urbana
2954,1,Goiás,52,2144,Brasil,2018,Urbana
2955,1,Goiás,52,2127,Brasil,2019,Urbana
2956,1,Maranhão,21,2240,Brasil,2015,Urbana
2957,1,Maranhão,21,2238,Brasil,2016,Urbana
2958,1,Maranhão,21,2250,Brasil,2017,Urbana
2959,1,Maranhão,21,2207,Brasil,2018,Urbana
2960,1,Maranhão,21,2225,Brasil,2019,Urbana
2961,1,Mato Grosso,51,1212,Brasil,2015,Urbana
2962,1,Mato Grosso,51,1243,Brasil,2016,Urbana
2963,1,Mato Grosso,51,1235,Brasil,2017,Urbana
2964,1,Mato Grosso,51,1239,Brasil,2018,Urbana
2965,1,Mato Grosso,51,1251,Brasil,2019,Urbana
2966,1,Mato Grosso do Sul,50,960,Brasil,2015,Urbana
2967,1,Mato Grosso do Sul,50,960,Brasil,2016,Urbana
2968,1,Mato Grosso do Sul,50,969,Brasil,2017,Urbana
2969,1,Mato Grosso do Sul,50,972,Brasil,2018,Urbana
2970,1,Mato Grosso do Sul,50,974,Brasil,2019,Urbana
2971,1,Minas Gerais,31,6704,Brasil,2015,Urbana
2972,1,Minas Gerais,31,6797,Brasil,2016,Urbana
2973,1,Minas Gerais,31,6837,Brasil,2017,Urbana
2974,1,Minas Gerais,31,6844,Brasil,2018,Urbana
2975,1,Minas Gerais,31,6939,Brasil,2019,Urbana
2976,1,Paraná,41,4106,Brasil,2015,Urbana
2977,1,Paraná,41,4184,Brasil,2016,Urbana
2978,1,Paraná,41,4226,Brasil,2017,Urbana
2979,1,Paraná,41,4296,Brasil,2018,Urbana
2980,1,Paraná,41,4335,Brasil,2019,Urbana
2981,1,Paraíba,25,1519,Brasil,2015,Urbana
2982,1,Paraíba,25,1512,Brasil,2016,Urbana
2983,1,Paraíba,25,1467,Brasil,2017,Urbana
2984,1,Paraíba,25,1429,Brasil,2018,Urbana
2985,1,Paraíba,25,1405,Brasil,2019,Urbana
2986,1,Pará,15,2121,Brasil,2015,Urbana
2987,1,Pará,15,2118,Brasil,2016,Urbana
2988,1,Pará,15,2085,Brasil,2017,Urbana
2989,1,Pará,15,2070,Brasil,2018,Urbana
2990,1,Pará,15,2073,Brasil,2019,Urbana
2991,1,Pernambuco,26,1975,Brasil,2015,Urbana
2992,1,Pernambuco,26,1966,Brasil,2016,Urbana
2993,1,Pernambuco,26,1963,Brasil,2017,Urbana
2994,1,Pernambuco,26,1950,Brasil,2018,Urbana
2995,1,Pernambuco,26,1974,Brasil,2019,Urbana
2996,1,Piauí,22,1212,Brasil,2015,Urbana
2997,1,Piauí,22,1204,Brasil,2016,Urbana
2998,1,Piauí,22,1182,Brasil,2017,Urbana
2999,1,Piauí,22,1178,Brasil,2018,Urbana
3000,1,Piauí,22,1200,Brasil,2019,Urbana
3001,1,Rio Grande do Norte,24,1156,Brasil,2015,Urbana
3002,1,Rio Grande do Norte,24,1165,Brasil,2016,Urbana
3003,1,Rio Grande do Norte,24,1139,Brasil,2017,Urbana
3004,1,Rio Grande do Norte,24,1124,Brasil,2018,Urbana
3005,1,Rio Grande do Norte,24,1123,Brasil,2019,Urbana
3006,1,Rio Grande do Sul,43,4805,Brasil,2015,Urbana
3007,1,Rio Grande do Sul,43,4872,Brasil,2016,Urbana
3008,1,Rio Grande do Sul,43,4884,Brasil,2017,Urbana
3009,1,Rio Grande do Sul,43,4885,Brasil,2018,Urbana
3010,1,Rio Grande do Sul,43,4918,Brasil,2019,Urbana
3011,1,Rio de Janeiro ,33,3695,Brasil,2015,Urbana
3012,1,Rio de Janeiro ,33,3743,Brasil,2016,Urbana
3013,1,Rio de Janeiro ,33,3786,Brasil,2017,Urbana
3014,1,Rio de Janeiro ,33,3805,Brasil,2018,Urbana
3015,1,Rio de Janeiro ,33,3877,Brasil,2019,Urbana
3016,1,Rondônia,11,504,Brasil,2015,Urbana
3017,1,Rondônia,11,491,Brasil,2016,Urbana
3018,1,Rondônia,11,473,Brasil,2017,Urbana
3019,1,Rondônia,11,469,Brasil,2018,Urbana
3020,1,Rondônia,11,471,Brasil,2019,Urbana
3021,1,Roraima,14,143,Brasil,2015,Urbana
3022,1,Roraima,14,149,Brasil,2016,Urbana
3023,1,Roraima,14,146,Brasil,2017,Urbana
3024,1,Roraima,14,148,Brasil,2018,Urbana
3025,1,Roraima,14,151,Brasil,2019,Urbana
3026,1,Santa Catarina,42,3376,Brasil,2015,Urbana
3027,1,Santa Catarina,42,3364,Brasil,2016,Urbana
3028,1,Santa Catarina,42,3382,Brasil,2017,Urbana
3029,1,Santa Catarina,42,3380,Brasil,2018,Urbana
3030,1,Santa Catarina,42,3406,Brasil,2019,Urbana
3031,1,Sergipe,28,612,Brasil,2015,Urbana
3032,1,Sergipe,28,611,Brasil,2016,Urbana
3033,1,Sergipe,28,609,Brasil,2017,Urbana
3034,1,Sergipe,28,603,Brasil,2018,Urbana
3035,1,Sergipe,28,597,Brasil,2019,Urbana
3036,1,São Paulo,35,12455,Brasil,2015,Urbana
3037,1,São Paulo,35,12588,Brasil,2016,Urbana
3038,1,São Paulo,35,12851,Brasil,2017,Urbana
3039,1,São Paulo,35,12925,Brasil,2018,Urbana
3040,1,São Paulo,35,12890,Brasil,2019,Urbana
3041,1,Tocantins,17,696,Brasil,2015,Urbana
3042,1,Tocantins,17,681,Brasil,2016,Urbana
3043,1,Tocantins,17,676,Brasil,2017,Urbana
3044,1,Tocantins,17,661,Brasil,2018,Urbana
3045,1,Tocantins,17,636,Brasil,2019,Urbana
3046,2,Acre,12,1101,Brasil,2015,Rural
3047,2,Acre,12,1099,Brasil,2016,Rural
3048,2,Acre,12,1049,Brasil,2017,Rural
3049,2,Acre,12,1016,Brasil,2018,Rural
3050,2,Acre,12,1004,Brasil,2019,Rural
3051,2,Alagoas,27,1416,Brasil,2015,Rural
3052,2,Alagoas,27,1380,Brasil,2016,Rural
3053,2,Alagoas,27,1322,Brasil,2017,Rural
3054,2,Alagoas,27,1254,Brasil,2018,Rural
3055,2,Alagoas,27,1182,Brasil,2019,Rural
3056,2,Amapá,16,384,Brasil,2015,Rural
3057,2,Amapá,16,385,Brasil,2016,Rural
3058,2,Amapá,16,375,Brasil,2017,Rural
3059,2,Amapá,16,361,Brasil,2018,Rural
3060,2,Amapá,16,383,Brasil,2019,Rural
3061,2,Amazonas,13,3218,Brasil,2015,Rural
3062,2,Amazonas,13,3119,Brasil,2016,Rural
3063,2,Amazonas,13,3039,Brasil,2017,Rural
3064,2,Amazonas,13,2980,Brasil,2018,Rural
3065,2,Amazonas,13,3035,Brasil,2019,Rural
3066,2,Bahia,29,8955,Brasil,2015,Rural
3067,2,Bahia,29,8713,Brasil,2016,Rural
3068,2,Bahia,29,8252,Brasil,2017,Rural
3069,2,Bahia,29,7656,Brasil,2018,Rural
3070,2,Bahia,29,7236,Brasil,2019,Rural
3071,2,Ceará,23,3021,Brasil,2015,Rural
3072,2,Ceará,23,2938,Brasil,2016,Rural
3073,2,Ceará,23,2832,Brasil,2017,Rural
3074,2,Ceará,23,2666,Brasil,2018,Rural
3075,2,Ceará,23,2471,Brasil,2019,Rural
3076,2,Distrito Federal,53,72,Brasil,2015,Rural
3077,2,Distrito Federal,53,73,Brasil,2016,Rural
3078,2,Distrito Federal,53,73,Brasil,2017,Rural
3079,2,Distrito Federal,53,73,Brasil,2018,Rural
3080,2,Distrito Federal,53,74,Brasil,2019,Rural
3081,2,Espírito Santo,32,1118,Brasil,2015,Rural
3082,2,Espírito Santo,32,1083,Brasil,2016,Rural
3083,2,Espírito Santo,32,1035,Brasil,2017,Rural
3084,2,Espírito Santo,32,981,Brasil,2018,Rural
3085,2,Espírito Santo,32,952,Brasil,2019,Rural
3086,2,Goiás,52,473,Brasil,2015,Rural
3087,2,Goiás,52,462,Brasil,2016,Rural
3088,2,Goiás,52,451,Brasil,2017,Rural
3089,2,Goiás,52,442,Brasil,2018,Rural
3090,2,Goiás,52,427,Brasil,2019,Rural
3091,2,Maranhão,21,6753,Brasil,2015,Rural
3092,2,Maranhão,21,6702,Brasil,2016,Rural
3093,2,Maranhão,21,6606,Brasil,2017,Rural
3094,2,Maranhão,21,6390,Brasil,2018,Rural
3095,2,Maranhão,21,6427,Brasil,2019,Rural
3096,2,Mato Grosso,51,737,Brasil,2015,Rural
3097,2,Mato Grosso,51,719,Brasil,2016,Rural
3098,2,Mato Grosso,51,710,Brasil,2017,Rural
3099,2,Mato Grosso,51,694,Brasil,2018,Rural
3100,2,Mato Grosso,51,691,Brasil,2019,Rural
3101,2,Mato Grosso do Sul,50,211,Brasil,2015,Rural
3102,2,Mato Grosso do Sul,50,213,Brasil,2016,Rural
3103,2,Mato Grosso do Sul,50,210,Brasil,2017,Rural
3104,2,Mato Grosso do Sul,50,204,Brasil,2018,Rural
3105,2,Mato Grosso do Sul,50,201,Brasil,2019,Rural
3106,2,Minas Gerais,31,3715,Brasil,2015,Rural
3107,2,Minas Gerais,31,3574,Brasil,2016,Rural
3108,2,Minas Gerais,31,3424,Brasil,2017,Rural
3109,2,Minas Gerais,31,3218,Brasil,2018,Rural
3110,2,Minas Gerais,31,3065,Brasil,2019,Rural
3111,2,Paraná,41,981,Brasil,2015,Rural
3112,2,Paraná,41,962,Brasil,2016,Rural
3113,2,Paraná,41,927,Brasil,2017,Rural
3114,2,Paraná,41,888,Brasil,2018,Rural
3115,2,Paraná,41,864,Brasil,2019,Rural
3116,2,Paraíba,25,2400,Brasil,2015,Rural
3117,2,Paraíba,25,2299,Brasil,2016,Rural
3118,2,Paraíba,25,2094,Brasil,2017,Rural
3119,2,Paraíba,25,1926,Brasil,2018,Rural
3120,2,Paraíba,25,1812,Brasil,2019,Rural
3121,2,Pará,15,6471,Brasil,2015,Rural
3122,2,Pará,15,6395,Brasil,2016,Rural
3123,2,Pará,15,6276,Brasil,2017,Rural
3124,2,Pará,15,6104,Brasil,2018,Rural
3125,2,Pará,15,6126,Brasil,2019,Rural
3126,2,Pernambuco,26,3798,Brasil,2015,Rural
3127,2,Pernambuco,26,3739,Brasil,2016,Rural
3128,2,Pernambuco,26,3527,Brasil,2017,Rural
3129,2,Pernambuco,26,3226,Brasil,2018,Rural
3130,2,Pernambuco,26,3015,Brasil,2019,Rural
3131,2,Piauí,22,2626,Brasil,2015,Rural
3132,2,Piauí,22,2530,Brasil,2016,Rural
3133,2,Piauí,22,2329,Brasil,2017,Rural
3134,2,Piauí,22,2083,Brasil,2018,Rural
3135,2,Piauí,22,1898,Brasil,2019,Rural
3136,2,Rio Grande do Norte,24,1340,Brasil,2015,Rural
3137,2,Rio Grande do Norte,24,1301,Brasil,2016,Rural
3138,2,Rio Grande do Norte,24,1267,Brasil,2017,Rural
3139,2,Rio Grande do Norte,24,1199,Brasil,2018,Rural
3140,2,Rio Grande do Norte,24,1184,Brasil,2019,Rural
3141,2,Rio Grande do Sul,43,2173,Brasil,2015,Rural
3142,2,Rio Grande do Sul,43,2103,Brasil,2016,Rural
3143,2,Rio Grande do Sul,43,1987,Brasil,2017,Rural
3144,2,Rio Grande do Sul,43,1882,Brasil,2018,Rural
3145,2,Rio Grande do Sul,43,1805,Brasil,2019,Rural
3146,2,Rio de Janeiro ,33,1009,Brasil,2015,Rural
3147,2,Rio de Janeiro ,33,977,Brasil,2016,Rural
3148,2,Rio de Janeiro ,33,955,Brasil,2017,Rural
3149,2,Rio de Janeiro ,33,915,Brasil,2018,Rural
3150,2,Rio de Janeiro ,33,923,Brasil,2019,Rural
3151,2,Rondônia,11,471,Brasil,2015,Rural
3152,2,Rondônia,11,448,Brasil,2016,Rural
3153,2,Rondônia,11,421,Brasil,2017,Rural
3154,2,Rondônia,11,394,Brasil,2018,Rural
3155,2,Rondônia,11,368,Brasil,2019,Rural
3156,2,Roraima,14,299,Brasil,2015,Rural
3157,2,Roraima,14,300,Brasil,2016,Rural
3158,2,Roraima,14,304,Brasil,2017,Rural
3159,2,Roraima,14,298,Brasil,2018,Rural
3160,2,Roraima,14,294,Brasil,2019,Rural
3161,2,Santa Catarina,42,1166,Brasil,2015,Rural
3162,2,Santa Catarina,42,1121,Brasil,2016,Rural
3163,2,Santa Catarina,42,1080,Brasil,2017,Rural
3164,2,Santa Catarina,42,1026,Brasil,2018,Rural
3165,2,Santa Catarina,42,1012,Brasil,2019,Rural
3166,2,Sergipe,28,1009,Brasil,2015,Rural
3167,2,Sergipe,28,992,Brasil,2016,Rural
3168,2,Sergipe,28,926,Brasil,2017,Rural
3169,2,Sergipe,28,872,Brasil,2018,Rural
3170,2,Sergipe,28,842,Brasil,2019,Rural
3171,2,São Paulo,35,1010,Brasil,2015,Rural
3172,2,São Paulo,35,998,Brasil,2016,Rural
3173,2,São Paulo,35,991,Brasil,2017,Rural
3174,2,São Paulo,35,932,Brasil,2018,Rural
3175,2,São Paulo,35,889,Brasil,2019,Rural
3176,2,Tocantins,17,503,Brasil,2015,Rural
3177,2,Tocantins,17,493,Brasil,2016,Rural
3178,2,Tocantins,17,489,Brasil,2017,Rural
3179,2,Tocantins,17,469,Brasil,2018,Rural
3180,2,Tocantins,17,463,Brasil,2019,Rural
3181,1,Acre,12,73,Brasil,2015,Urbana
3182,1,Acre,12,80,Brasil,2016,Urbana
3183,1,Acre,12,87,Brasil,2017,Urbana
3184,1,Acre,12,97,Brasil,2018,Urbana
3185,1,Acre,12,99,Brasil,2019,Urbana
3186,1,Alagoas,27,203,Brasil,2015,Urbana
3187,1,Alagoas,27,208,Brasil,2016,Urbana
3188,1,Alagoas,27,239,Brasil,2017,Urbana
3189,1,Alagoas,27,249,Brasil,2018,Urbana
3190,1,Alagoas,27,268,Brasil,2019,Urbana
3191,1,Amapá,16,31,Brasil,2015,Urbana
3192,1,Amapá,16,32,Brasil,2016,Urbana
3193,1,Amapá,16,35,Brasil,2017,Urbana
3194,1,Amapá,16,34,Brasil,2018,Urbana
3195,1,Amapá,16,37,Brasil,2019,Urbana
3196,1,Amazonas,13,159,Brasil,2015,Urbana
3197,1,Amazonas,13,144,Brasil,2016,Urbana
3198,1,Amazonas,13,150,Brasil,2017,Urbana
3199,1,Amazonas,13,167,Brasil,2018,Urbana
3200,1,Amazonas,13,187,Brasil,2019,Urbana
3201,1,Bahia,29,1113,Brasil,2015,Urbana
3202,1,Bahia,29,1195,Brasil,2016,Urbana
3203,1,Bahia,29,1270,Brasil,2017,Urbana
3204,1,Bahia,29,1316,Brasil,2018,Urbana
3205,1,Bahia,29,1382,Brasil,2019,Urbana
3206,1,Ceará,23,1205,Brasil,2015,Urbana
3207,1,Ceará,23,1256,Brasil,2016,Urbana
3208,1,Ceará,23,1291,Brasil,2017,Urbana
