,total,year,adm_dependency_detailed_id,school_year_id,adm_dependency_detailed_name,school_year_name
1015,31067,2013,6,31.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1016,38774,2013,6,32.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1017,40319,2013,6,33.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1018,40861,2013,6,34.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1019,40946,2013,6,35.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1020,43783,2013,6,41.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1021,40870,2013,6,42.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1022,44927,2013,6,43.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1023,43746,2013,6,44.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1024,40534,2013,6,51.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 1ª série
1025,36734,2013,6,52.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 2ª série
1026,32076,2013,6,53.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 3ª série
1027,159,2013,6,54.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 4ª série
1028,11520,2013,6,71.0,Privada não conveniada sem fins lucrativos,Educação Profissional
1029,120157,2013,7,,Privada não conveniada com fins lucrativos,Não classificada
1030,21919,2013,7,11.0,Privada não conveniada com fins lucrativos,Creche - Menor de 1 ano
1031,77291,2013,7,12.0,Privada não conveniada com fins lucrativos,Creche - 1 ano
1032,203071,2013,7,13.0,Privada não conveniada com fins lucrativos,Creche - 2 anos
1033,335559,2013,7,14.0,Privada não conveniada com fins lucrativos,Creche - 3 anos
1034,411529,2013,7,21.0,Privada não conveniada com fins lucrativos,Pré-escola - 4 anos
1035,422392,2013,7,22.0,Privada não conveniada com fins lucrativos,Pré-escola - 5 anos
1036,356199,2013,7,31.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1037,418285,2013,7,32.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1038,412867,2013,7,33.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1039,396099,2013,7,34.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1040,374513,2013,7,35.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1041,362709,2013,7,41.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1042,348549,2013,7,42.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1043,346696,2013,7,43.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1044,335049,2013,7,44.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1045,297858,2013,7,51.0,Privada não conveniada com fins lucrativos,Ens. Médio - 1ª série
1046,265739,2013,7,52.0,Privada não conveniada com fins lucrativos,Ens. Médio - 2ª série
1047,245101,2013,7,53.0,Privada não conveniada com fins lucrativos,Ens. Médio - 3ª série
1048,1086,2013,7,54.0,Privada não conveniada com fins lucrativos,Ens. Médio - 4ª série
1049,512111,2013,7,71.0,Privada não conveniada com fins lucrativos,Educação Profissional
1050,12998,2014,1,,Federal,Não classificada
1051,170,2014,1,11.0,Federal,Creche - Menor de 1 ano
1052,335,2014,1,12.0,Federal,Creche - 1 ano
1053,433,2014,1,13.0,Federal,Creche - 2 anos
1054,522,2014,1,14.0,Federal,Creche - 3 anos
1055,649,2014,1,21.0,Federal,Pré-escola - 4 anos
1056,560,2014,1,22.0,Federal,Pré-escola - 5 anos
1057,1275,2014,1,31.0,Federal,Ens. Fundamental - 1º Ano
1058,1351,2014,1,32.0,Federal,Ens. Fundamental - 1ª série/2º ano
1059,1566,2014,1,33.0,Federal,Ens. Fundamental - 2ª série/3º ano
1060,1406,2014,1,34.0,Federal,Ens. Fundamental - 3ª série/4º ano
1061,1574,2014,1,35.0,Federal,Ens. Fundamental - 4ª série/5º Ano
1062,3601,2014,1,41.0,Federal,Ens. Fundamental - 5ª série/6º ano
1063,4066,2014,1,42.0,Federal,Ens. Fundamental - 6ª série/7º ano
1064,4382,2014,1,43.0,Federal,Ens. Fundamental - 7ª série/8º ano
1065,4568,2014,1,44.0,Federal,Ens. Fundamental - 8ª serie/9º ano
1066,64516,2014,1,51.0,Federal,Ens. Médio - 1ª série
1067,37547,2014,1,52.0,Federal,Ens. Médio - 2ª série
1068,32135,2014,1,53.0,Federal,Ens. Médio - 3ª série
1069,12535,2014,1,54.0,Federal,Ens. Médio - 4ª série
1070,110556,2014,1,71.0,Federal,Educação Profissional
1071,1850997,2014,2,,Estadual,Não classificada
1072,342,2014,2,11.0,Estadual,Creche - Menor de 1 ano
1073,657,2014,2,12.0,Estadual,Creche - 1 ano
1074,1433,2014,2,13.0,Estadual,Creche - 2 anos
1075,3671,2014,2,14.0,Estadual,Creche - 3 anos
1076,19525,2014,2,21.0,Estadual,Pré-escola - 4 anos
1077,71331,2014,2,22.0,Estadual,Pré-escola - 5 anos
1078,335930,2014,2,31.0,Estadual,Ens. Fundamental - 1º Ano
1079,425474,2014,2,32.0,Estadual,Ens. Fundamental - 1ª série/2º ano
1080,478716,2014,2,33.0,Estadual,Ens. Fundamental - 2ª série/3º ano
1081,510391,2014,2,34.0,Estadual,Ens. Fundamental - 3ª série/4º ano
1082,539607,2014,2,35.0,Estadual,Ens. Fundamental - 4ª série/5º Ano
1083,1354986,2014,2,41.0,Estadual,Ens. Fundamental - 5ª série/6º ano
1084,1450577,2014,2,42.0,Estadual,Ens. Fundamental - 6ª série/7º ano
1085,1420204,2014,2,43.0,Estadual,Ens. Fundamental - 7ª série/8º ano
1086,1473486,2014,2,44.0,Estadual,Ens. Fundamental - 8ª serie/9º ano
1087,2918913,2014,2,51.0,Estadual,Ens. Médio - 1ª série
1088,2207817,2014,2,52.0,Estadual,Ens. Médio - 2ª série
1089,1855940,2014,2,53.0,Estadual,Ens. Médio - 3ª série
1090,44522,2014,2,54.0,Estadual,Ens. Médio - 4ª série
1091,12357,2014,2,61.0,Estadual,EJA - anos iniciais do Ens. Fundamental
1092,317481,2014,2,71.0,Estadual,Educação Profissional
1093,1533344,2014,3,,Municipal,Não classificada
1094,108202,2014,3,11.0,Municipal,Creche - Menor de 1 ano
1095,314827,2014,3,12.0,Municipal,Creche - 1 ano
1096,597726,2014,3,13.0,Municipal,Creche - 2 anos
1097,1029136,2014,3,14.0,Municipal,Creche - 3 anos
1098,1717864,2014,3,21.0,Municipal,Pré-escola - 4 anos
1099,1950119,2014,3,22.0,Municipal,Pré-escola - 5 anos
1100,1737538,2014,3,31.0,Municipal,Ens. Fundamental - 1º Ano
1101,2037991,2014,3,32.0,Municipal,Ens. Fundamental - 1ª série/2º ano
1102,2297108,2014,3,33.0,Municipal,Ens. Fundamental - 2ª série/3º ano
1103,2212240,2014,3,34.0,Municipal,Ens. Fundamental - 3ª série/4º ano
1104,2196557,2014,3,35.0,Municipal,Ens. Fundamental - 4ª série/5º Ano
1105,1574585,2014,3,41.0,Municipal,Ens. Fundamental - 5ª série/6º ano
1106,1424258,2014,3,42.0,Municipal,Ens. Fundamental - 6ª série/7º ano
1107,1210069,2014,3,43.0,Municipal,Ens. Fundamental - 7ª série/8º ano
1108,1035591,2014,3,44.0,Municipal,Ens. Fundamental - 8ª serie/9º ano
1109,22369,2014,3,51.0,Municipal,Ens. Médio - 1ª série
1110,17177,2014,3,52.0,Municipal,Ens. Médio - 2ª série
1111,15284,2014,3,53.0,Municipal,Ens. Médio - 3ª série
1112,1730,2014,3,54.0,Municipal,Ens. Médio - 4ª série
1113,36633,2014,3,61.0,Municipal,EJA - anos iniciais do Ens. Fundamental
1114,19140,2014,3,71.0,Municipal,Educação Profissional
1115,54307,2014,4,,Privada conveniada sem fins lucrativos,Não classificada
1116,28644,2014,4,11.0,Privada conveniada sem fins lucrativos,Creche - Menor de 1 ano
1117,92525,2014,4,12.0,Privada conveniada sem fins lucrativos,Creche - 1 ano
1118,162361,2014,4,13.0,Privada conveniada sem fins lucrativos,Creche - 2 anos
1119,196570,2014,4,14.0,Privada conveniada sem fins lucrativos,Creche - 3 anos
1120,102543,2014,4,21.0,Privada conveniada sem fins lucrativos,Pré-escola - 4 anos
1121,82041,2014,4,22.0,Privada conveniada sem fins lucrativos,Pré-escola - 5 anos
1122,62527,2014,4,31.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1123,49982,2014,4,32.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1124,45999,2014,4,33.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1125,43024,2014,4,34.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1126,42329,2014,4,35.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1127,34503,2014,4,41.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1128,33116,2014,4,42.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1129,27745,2014,4,43.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1130,31793,2014,4,44.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1131,28779,2014,4,51.0,Privada conveniada sem fins lucrativos,Ens. Médio - 1ª série
1132,24322,2014,4,52.0,Privada conveniada sem fins lucrativos,Ens. Médio - 2ª série
1133,21909,2014,4,53.0,Privada conveniada sem fins lucrativos,Ens. Médio - 3ª série
1134,867,2014,4,54.0,Privada conveniada sem fins lucrativos,Ens. Médio - 4ª série
1135,16081,2014,4,71.0,Privada conveniada sem fins lucrativos,Educação Profissional
1136,13632,2014,5,,Privada conveniada com fins lucrativos,Não classificada
1137,2479,2014,5,11.0,Privada conveniada com fins lucrativos,Creche - Menor de 1 ano
1138,7848,2014,5,12.0,Privada conveniada com fins lucrativos,Creche - 1 ano
1139,18133,2014,5,13.0,Privada conveniada com fins lucrativos,Creche - 2 anos
1140,28152,2014,5,14.0,Privada conveniada com fins lucrativos,Creche - 3 anos
1141,32487,2014,5,21.0,Privada conveniada com fins lucrativos,Pré-escola - 4 anos
1142,33105,2014,5,22.0,Privada conveniada com fins lucrativos,Pré-escola - 5 anos
1143,26380,2014,5,31.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1144,30112,2014,5,32.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1145,28024,2014,5,33.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1146,28040,2014,5,34.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1147,27068,2014,5,35.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1148,25507,2014,5,41.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1149,23851,2014,5,42.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1150,22238,2014,5,43.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1151,23053,2014,5,44.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1152,22045,2014,5,51.0,Privada conveniada com fins lucrativos,Ens. Médio - 1ª série
1153,19322,2014,5,52.0,Privada conveniada com fins lucrativos,Ens. Médio - 2ª série
1154,17737,2014,5,53.0,Privada conveniada com fins lucrativos,Ens. Médio - 3ª série
1155,352,2014,5,54.0,Privada conveniada com fins lucrativos,Ens. Médio - 4ª série
1156,154483,2014,5,71.0,Privada conveniada com fins lucrativos,Educação Profissional
1157,7854,2014,6,,Privada não conveniada sem fins lucrativos,Não classificada
1158,1043,2014,6,11.0,Privada não conveniada sem fins lucrativos,Creche - Menor de 1 ano
1159,5023,2014,6,12.0,Privada não conveniada sem fins lucrativos,Creche - 1 ano
1160,14402,2014,6,13.0,Privada não conveniada sem fins lucrativos,Creche - 2 anos
1161,23786,2014,6,14.0,Privada não conveniada sem fins lucrativos,Creche - 3 anos
1162,30156,2014,6,21.0,Privada não conveniada sem fins lucrativos,Pré-escola - 4 anos
1163,37425,2014,6,22.0,Privada não conveniada sem fins lucrativos,Pré-escola - 5 anos
1164,35324,2014,6,31.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1165,43113,2014,6,32.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1166,42352,2014,6,33.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1167,43943,2014,6,34.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1168,44520,2014,6,35.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1169,47080,2014,6,41.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1170,46019,2014,6,42.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1171,42618,2014,6,43.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1172,46441,2014,6,44.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1173,43442,2014,6,51.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 1ª série
1174,38000,2014,6,52.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 2ª série
1175,34737,2014,6,53.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 3ª série
1176,207,2014,6,54.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 4ª série
1177,15819,2014,6,71.0,Privada não conveniada sem fins lucrativos,Educação Profissional
1178,131403,2014,7,,Privada não conveniada com fins lucrativos,Não classificada
1179,25111,2014,7,11.0,Privada não conveniada com fins lucrativos,Creche - Menor de 1 ano
1180,84676,2014,7,12.0,Privada não conveniada com fins lucrativos,Creche - 1 ano
1181,215718,2014,7,13.0,Privada não conveniada com fins lucrativos,Creche - 2 anos
1182,349071,2014,7,14.0,Privada não conveniada com fins lucrativos,Creche - 3 anos
1183,418338,2014,7,21.0,Privada não conveniada com fins lucrativos,Pré-escola - 4 anos
1184,451531,2014,7,22.0,Privada não conveniada com fins lucrativos,Pré-escola - 5 anos
1185,377306,2014,7,31.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1186,444434,2014,7,32.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1187,415945,2014,7,33.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1188,410808,2014,7,34.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1189,394424,2014,7,35.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1190,369630,2014,7,41.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1191,356801,2014,7,42.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1192,337511,2014,7,43.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1193,338066,2014,7,44.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1194,306868,2014,7,51.0,Privada não conveniada com fins lucrativos,Ens. Médio - 1ª série
1195,263650,2014,7,52.0,Privada não conveniada com fins lucrativos,Ens. Médio - 2ª série
1196,247732,2014,7,53.0,Privada não conveniada com fins lucrativos,Ens. Médio - 3ª série
1197,921,2014,7,54.0,Privada não conveniada com fins lucrativos,Ens. Médio - 4ª série
1198,741518,2014,7,71.0,Privada não conveniada com fins lucrativos,Educação Profissional
1199,176,2015,1,11.0,Federal,Creche - Menor de 1 ano
1200,267,2015,1,12.0,Federal,Creche - 1 ano
1201,439,2015,1,13.0,Federal,Creche - 2 anos
1202,527,2015,1,14.0,Federal,Creche - 3 anos
1203,622,2015,1,21.0,Federal,Pré-escola - 4 anos
1204,652,2015,1,22.0,Federal,Pré-escola - 5 anos
1205,1183,2015,1,31.0,Federal,Ens. Fundamental - 1º Ano
1206,1417,2015,1,32.0,Federal,Ens. Fundamental - 1ª série/2º ano
1207,1468,2015,1,33.0,Federal,Ens. Fundamental - 2ª série/3º ano
1208,1514,2015,1,34.0,Federal,Ens. Fundamental - 3ª série/4º ano
1209,1519,2015,1,35.0,Federal,Ens. Fundamental - 4ª série/5º Ano
1210,3610,2015,1,41.0,Federal,Ens. Fundamental - 5ª série/6º ano
1211,4104,2015,1,42.0,Federal,Ens. Fundamental - 6ª série/7º ano
1212,4293,2015,1,43.0,Federal,Ens. Fundamental - 7ª série/8º ano
1213,4394,2015,1,44.0,Federal,Ens. Fundamental - 8ª serie/9º ano
1214,71690,2015,1,51.0,Federal,Ens. Médio - 1ª série
1215,39979,2015,1,52.0,Federal,Ens. Médio - 2ª série
1216,31452,2015,1,53.0,Federal,Ens. Médio - 3ª série
1217,12804,2015,1,54.0,Federal,Ens. Médio - 4ª série
1218,423,2015,1,61.0,Federal,EJA - anos iniciais do Ens. Fundamental
1219,291,2015,1,62.0,Federal,EJA - anos finais do Ens. Fundamental
1220,11178,2015,1,63.0,Federal,EJA - Ensino Médio
1221,182228,2015,1,71.0,Federal,Educação Profissional
1222,349,2015,2,11.0,Estadual,Creche - Menor de 1 ano
1223,649,2015,2,12.0,Estadual,Creche - 1 ano
1224,1454,2015,2,13.0,Estadual,Creche - 2 anos
1225,3162,2015,2,14.0,Estadual,Creche - 3 anos
1226,18670,2015,2,21.0,Estadual,Pré-escola - 4 anos
1227,71071,2015,2,22.0,Estadual,Pré-escola - 5 anos
1228,320928,2015,2,31.0,Estadual,Ens. Fundamental - 1º Ano
1229,409697,2015,2,32.0,Estadual,Ens. Fundamental - 1ª série/2º ano
1230,471602,2015,2,33.0,Estadual,Ens. Fundamental - 2ª série/3º ano
1231,465770,2015,2,34.0,Estadual,Ens. Fundamental - 3ª série/4º ano
1232,520440,2015,2,35.0,Estadual,Ens. Fundamental - 4ª série/5º Ano
1233,1348957,2015,2,41.0,Estadual,Ens. Fundamental - 5ª série/6º ano
1234,1302232,2015,2,42.0,Estadual,Ens. Fundamental - 6ª série/7º ano
1235,1367446,2015,2,43.0,Estadual,Ens. Fundamental - 7ª série/8º ano
1236,1373310,2015,2,44.0,Estadual,Ens. Fundamental - 8ª serie/9º ano
1237,2755946,2015,2,51.0,Estadual,Ens. Médio - 1ª série
1238,2208695,2015,2,52.0,Estadual,Ens. Médio - 2ª série
1239,1813781,2015,2,53.0,Estadual,Ens. Médio - 3ª série
1240,41006,2015,2,54.0,Estadual,Ens. Médio - 4ª série
1241,103082,2015,2,61.0,Estadual,EJA - anos iniciais do Ens. Fundamental
1242,538381,2015,2,62.0,Estadual,EJA - anos finais do Ens. Fundamental
1243,1120406,2015,2,63.0,Estadual,EJA - Ensino Médio
1244,291674,2015,2,71.0,Estadual,Educação Profissional
1245,117097,2015,3,11.0,Municipal,Creche - Menor de 1 ano
1246,342552,2015,3,12.0,Municipal,Creche - 1 ano
1247,628887,2015,3,13.0,Municipal,Creche - 2 anos
1248,1091369,2015,3,14.0,Municipal,Creche - 3 anos
1249,1731725,2015,3,21.0,Municipal,Pré-escola - 4 anos
1250,1897747,2015,3,22.0,Municipal,Pré-escola - 5 anos
1251,1717101,2015,3,31.0,Municipal,Ens. Fundamental - 1º Ano
1252,1997335,2015,3,32.0,Municipal,Ens. Fundamental - 1ª série/2º ano
1253,2288232,2015,3,33.0,Municipal,Ens. Fundamental - 2ª série/3º ano
1254,2164617,2015,3,34.0,Municipal,Ens. Fundamental - 3ª série/4º ano
1255,2145226,2015,3,35.0,Municipal,Ens. Fundamental - 4ª série/5º Ano
1256,1610773,2015,3,41.0,Municipal,Ens. Fundamental - 5ª série/6º ano
1257,1340143,2015,3,42.0,Municipal,Ens. Fundamental - 6ª série/7º ano
1258,1189546,2015,3,43.0,Municipal,Ens. Fundamental - 7ª série/8º ano
1259,1021801,2015,3,44.0,Municipal,Ens. Fundamental - 8ª serie/9º ano
1260,19784,2015,3,51.0,Municipal,Ens. Médio - 1ª série
1261,15929,2015,3,52.0,Municipal,Ens. Médio - 2ª série
1262,13979,2015,3,53.0,Municipal,Ens. Médio - 3ª série
1263,1201,2015,3,54.0,Municipal,Ens. Médio - 4ª série
1264,645448,2015,3,61.0,Municipal,EJA - anos iniciais do Ens. Fundamental
1265,783883,2015,3,62.0,Municipal,EJA - anos finais do Ens. Fundamental
1266,33683,2015,3,63.0,Municipal,EJA - Ensino Médio
1267,15784,2015,3,71.0,Municipal,Educação Profissional
1268,31083,2015,4,11.0,Privada conveniada sem fins lucrativos,Creche - Menor de 1 ano
1269,106089,2015,4,12.0,Privada conveniada sem fins lucrativos,Creche - 1 ano
1270,165254,2015,4,13.0,Privada conveniada sem fins lucrativos,Creche - 2 anos
1271,195103,2015,4,14.0,Privada conveniada sem fins lucrativos,Creche - 3 anos
1272,95727,2015,4,21.0,Privada conveniada sem fins lucrativos,Pré-escola - 4 anos
1273,76185,2015,4,22.0,Privada conveniada sem fins lucrativos,Pré-escola - 5 anos
1274,54366,2015,4,31.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1275,42719,2015,4,32.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1276,39805,2015,4,33.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1277,36147,2015,4,34.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1278,35881,2015,4,35.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1279,30020,2015,4,41.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1280,27281,2015,4,42.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1281,25563,2015,4,43.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1282,23386,2015,4,44.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1283,22899,2015,4,51.0,Privada conveniada sem fins lucrativos,Ens. Médio - 1ª série
1284,19775,2015,4,52.0,Privada conveniada sem fins lucrativos,Ens. Médio - 2ª série
1285,17026,2015,4,53.0,Privada conveniada sem fins lucrativos,Ens. Médio - 3ª série
1286,742,2015,4,54.0,Privada conveniada sem fins lucrativos,Ens. Médio - 4ª série
1287,42815,2015,4,61.0,Privada conveniada sem fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1288,9169,2015,4,62.0,Privada conveniada sem fins lucrativos,EJA - anos finais do Ens. Fundamental
1289,2517,2015,4,63.0,Privada conveniada sem fins lucrativos,EJA - Ensino Médio
1290,13796,2015,4,71.0,Privada conveniada sem fins lucrativos,Educação Profissional
1291,2202,2015,5,11.0,Privada conveniada com fins lucrativos,Creche - Menor de 1 ano
1292,6954,2015,5,12.0,Privada conveniada com fins lucrativos,Creche - 1 ano
1293,14633,2015,5,13.0,Privada conveniada com fins lucrativos,Creche - 2 anos
1294,23624,2015,5,14.0,Privada conveniada com fins lucrativos,Creche - 3 anos
1295,27587,2015,5,21.0,Privada conveniada com fins lucrativos,Pré-escola - 4 anos
1296,27373,2015,5,22.0,Privada conveniada com fins lucrativos,Pré-escola - 5 anos
1297,22317,2015,5,31.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1298,24170,2015,5,32.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1299,23607,2015,5,33.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1300,21952,2015,5,34.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1301,21965,2015,5,35.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1302,21467,2015,5,41.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1303,19870,2015,5,42.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1304,18352,2015,5,43.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1305,17568,2015,5,44.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1306,17259,2015,5,51.0,Privada conveniada com fins lucrativos,Ens. Médio - 1ª série
1307,15549,2015,5,52.0,Privada conveniada com fins lucrativos,Ens. Médio - 2ª série
1308,14263,2015,5,53.0,Privada conveniada com fins lucrativos,Ens. Médio - 3ª série
1309,424,2015,5,54.0,Privada conveniada com fins lucrativos,Ens. Médio - 4ª série
1310,823,2015,5,61.0,Privada conveniada com fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1311,1603,2015,5,62.0,Privada conveniada com fins lucrativos,EJA - anos finais do Ens. Fundamental
1312,7508,2015,5,63.0,Privada conveniada com fins lucrativos,EJA - Ensino Médio
1313,88831,2015,5,71.0,Privada conveniada com fins lucrativos,Educação Profissional
1314,1562,2015,6,11.0,Privada não conveniada sem fins lucrativos,Creche - Menor de 1 ano
1315,6839,2015,6,12.0,Privada não conveniada sem fins lucrativos,Creche - 1 ano
1316,17950,2015,6,13.0,Privada não conveniada sem fins lucrativos,Creche - 2 anos
1317,29329,2015,6,14.0,Privada não conveniada sem fins lucrativos,Creche - 3 anos
1318,37149,2015,6,21.0,Privada não conveniada sem fins lucrativos,Pré-escola - 4 anos
1319,44677,2015,6,22.0,Privada não conveniada sem fins lucrativos,Pré-escola - 5 anos
1320,44145,2015,6,31.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1321,52986,2015,6,32.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1322,52646,2015,6,33.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1323,51255,2015,6,34.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1324,52638,2015,6,35.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1325,56590,2015,6,41.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1326,54020,2015,6,42.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1327,51814,2015,6,43.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1328,46666,2015,6,44.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1329,49270,2015,6,51.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 1ª série
1330,43198,2015,6,52.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 2ª série
1331,38504,2015,6,53.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 3ª série
1332,311,2015,6,54.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 4ª série
1333,1234,2015,6,61.0,Privada não conveniada sem fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1334,4046,2015,6,62.0,Privada não conveniada sem fins lucrativos,EJA - anos finais do Ens. Fundamental
1335,6201,2015,6,63.0,Privada não conveniada sem fins lucrativos,EJA - Ensino Médio
1336,18314,2015,6,71.0,Privada não conveniada sem fins lucrativos,Educação Profissional
1337,26140,2015,7,11.0,Privada não conveniada com fins lucrativos,Creche - Menor de 1 ano
1338,87032,2015,7,12.0,Privada não conveniada com fins lucrativos,Creche - 1 ano
1339,214895,2015,7,13.0,Privada não conveniada com fins lucrativos,Creche - 2 anos
