,state_id,year,state_abbreviation,valor,sphere_adm_id,financial_data_id,state_name
9268,35,2017,SP,3000887.98,1,3,São Paulo
9269,35,2017,SP,13814462.24,1,3,São Paulo
9270,35,2017,SP,4241606.93,1,3,São Paulo
9271,35,2017,SP,38272969.14,1,3,São Paulo
9272,35,2017,SP,8195465.84,1,3,São Paulo
9273,35,2017,SP,2616296.98,1,3,São Paulo
9274,35,2017,SP,10749368.92,1,3,São Paulo
9275,35,2017,SP,12354123.12,1,3,São Paulo
9276,35,2017,SP,5456981.67,1,3,São Paulo
9277,35,2017,SP,3427217.14,1,3,São Paulo
9278,35,2017,SP,2023536.91,1,3,São Paulo
9279,35,2017,SP,6711627.72,1,3,São Paulo
9280,35,2017,SP,68404280.54,1,3,São Paulo
9281,35,2017,SP,450686116.5,1,3,São Paulo
9282,35,2017,SP,3788930.92,1,3,São Paulo
9283,35,2017,SP,3790360.42,1,3,São Paulo
9284,35,2017,SP,7786606.22,1,3,São Paulo
9285,35,2017,SP,3746859.81,1,3,São Paulo
9286,35,2017,SP,138319438.9,1,3,São Paulo
9287,35,2017,SP,27840956.61,1,3,São Paulo
9288,35,2017,SP,12050333.53,1,3,São Paulo
9289,35,2017,SP,7162569.44,1,3,São Paulo
9290,35,2017,SP,12707670.21,1,3,São Paulo
9291,35,2017,SP,10704366.16,1,3,São Paulo
9292,35,2017,SP,2380809.48,1,3,São Paulo
9293,35,2017,SP,3343889.03,1,3,São Paulo
9294,35,2017,SP,4163402.92,1,3,São Paulo
9295,35,2017,SP,2502172.08,1,3,São Paulo
9296,35,2017,SP,4483171.12,1,3,São Paulo
9297,35,2017,SP,7172685.41,1,3,São Paulo
9298,35,2017,SP,10454919.45,1,3,São Paulo
9299,35,2017,SP,3582722.59,1,3,São Paulo
9300,35,2017,SP,5496920.38,1,3,São Paulo
9301,35,2017,SP,64050329.27,1,3,São Paulo
9302,35,2017,SP,26475424.62,1,3,São Paulo
9303,35,2017,SP,6849499.77,1,3,São Paulo
9304,35,2017,SP,6489470.74,1,3,São Paulo
9305,35,2017,SP,11249165.35,1,3,São Paulo
9306,35,2017,SP,4200161.64,1,3,São Paulo
9307,35,2017,SP,109904090.5,1,3,São Paulo
9308,35,2017,SP,12933424.54,1,3,São Paulo
9309,35,2017,SP,2594074.12,1,3,São Paulo
9310,35,2017,SP,4721256.69,1,3,São Paulo
9311,35,2017,SP,3047371.66,1,3,São Paulo
9312,35,2017,SP,17709618.31,1,3,São Paulo
9313,35,2017,SP,29906949.14,1,3,São Paulo
9314,35,2017,SP,3759357.56,1,3,São Paulo
9315,35,2017,SP,26378960.0,1,3,São Paulo
9316,35,2017,SP,26436228.08,1,3,São Paulo
9317,35,2017,SP,43079827.34,1,3,São Paulo
9318,35,2017,SP,4547213.53,1,3,São Paulo
9319,35,2017,SP,5231766.29,1,3,São Paulo
9320,35,2017,SP,2798681.5,1,3,São Paulo
9321,35,2017,SP,1430527.12,1,3,São Paulo
9322,35,2017,SP,212202748.3,1,3,São Paulo
9323,35,2017,SP,2327437.37,1,3,São Paulo
9324,35,2017,SP,16209574.88,1,3,São Paulo
9325,35,2017,SP,17271089.85,1,3,São Paulo
9326,35,2017,SP,1471969.08,1,3,São Paulo
9327,35,2017,SP,10475896.17,1,3,São Paulo
9328,35,2017,SP,377472749.3,1,3,São Paulo
9329,35,2017,SP,4867339.6,1,3,São Paulo
9330,35,2017,SP,22908006.37,1,3,São Paulo
9331,35,2017,SP,9573671.1,1,3,São Paulo
9332,35,2017,SP,4232089.35,1,3,São Paulo
9333,35,2017,SP,7374419.59,1,3,São Paulo
9334,35,2017,SP,2438281.3,1,3,São Paulo
9335,35,2017,SP,3163075.22,1,3,São Paulo
9336,35,2017,SP,456038861.3,1,3,São Paulo
9337,35,2017,SP,6198656.83,1,3,São Paulo
9338,35,2017,SP,664073015.7,1,3,São Paulo
9339,35,2017,SP,244642615.5,1,3,São Paulo
9340,35,2017,SP,147257186.1,1,3,São Paulo
9341,35,2017,SP,1815687.18,1,3,São Paulo
9342,35,2017,SP,52131603.61,1,3,São Paulo
9343,35,2017,SP,2768801.42,1,3,São Paulo
9344,35,2017,SP,2193430.02,1,3,São Paulo
9345,35,2017,SP,2044362.07,1,3,São Paulo
9346,35,2017,SP,20947111.21,1,3,São Paulo
9347,35,2017,SP,5648631.34,1,3,São Paulo
9348,35,2017,SP,4787776.94,1,3,São Paulo
9349,35,2017,SP,24990335.83,1,3,São Paulo
9350,35,2017,SP,297425777.2,1,3,São Paulo
9351,35,2017,SP,466881896.5,1,3,São Paulo
9352,35,2017,SP,11685669.36,1,3,São Paulo
9353,35,2017,SP,9636762.86,1,3,São Paulo
9354,35,2017,SP,22250847.29,1,3,São Paulo
9355,35,2017,SP,19835759.21,1,3,São Paulo
9356,35,2017,SP,11677091244.0,1,3,São Paulo
9357,35,2017,SP,29789545.2,1,3,São Paulo
9358,35,2017,SP,6651649.69,1,3,São Paulo
9359,35,2017,SP,77185521.87,1,3,São Paulo
9360,35,2017,SP,142245362.8,1,3,São Paulo
9361,35,2017,SP,7701383.66,1,3,São Paulo
9362,35,2017,SP,11152046.91,1,3,São Paulo
9363,35,2017,SP,239509818.8,1,3,São Paulo
9364,35,2017,SP,7902689.09,1,3,São Paulo
9365,35,2017,SP,2576511.81,1,3,São Paulo
9366,35,2017,SP,2959342.6,1,3,São Paulo
9367,35,2017,SP,6753233.55,1,3,São Paulo
9368,35,2017,SP,32723495.49,1,3,São Paulo
9369,35,2017,SP,15806058.05,1,3,São Paulo
9370,35,2017,SP,99475062.82,1,3,São Paulo
9371,35,2017,SP,9663819.64,1,3,São Paulo
9372,35,2017,SP,14867402.91,1,3,São Paulo
9373,35,2017,SP,6333949.42,1,3,São Paulo
9374,35,2017,SP,21754547.48,1,3,São Paulo
9375,35,2017,SP,434943485.3,1,3,São Paulo
9376,35,2017,SP,7937340.0,1,3,São Paulo
9377,35,2017,SP,147241868.6,1,3,São Paulo
9378,35,2017,SP,157840229.0,1,3,São Paulo
9379,35,2017,SP,4418624.68,1,3,São Paulo
9380,35,2017,SP,8784212.04,1,3,São Paulo
9381,35,2017,SP,9844922.73,1,3,São Paulo
9382,35,2017,SP,169045352.7,1,3,São Paulo
9383,35,2017,SP,7296968.49,1,3,São Paulo
9384,35,2017,SP,8915444.7,1,3,São Paulo
9385,35,2017,SP,3519562.49,1,3,São Paulo
9386,35,2017,SP,3950442.02,1,3,São Paulo
9387,35,2017,SP,13957469.19,1,3,São Paulo
9388,35,2017,SP,18500014.05,1,3,São Paulo
9389,35,2017,SP,5657967.37,1,3,São Paulo
9390,35,2017,SP,9146040.01,1,3,São Paulo
9391,35,2017,SP,2585353.5,1,3,São Paulo
9392,35,2017,SP,36312602.49,1,3,São Paulo
9393,35,2017,SP,15377124.68,1,3,São Paulo
9394,35,2017,SP,6399021.03,1,3,São Paulo
9395,35,2017,SP,6327200.43,1,3,São Paulo
9396,35,2017,SP,13892818.33,1,3,São Paulo
9397,35,2017,SP,81754284.7,1,3,São Paulo
9398,35,2017,SP,287290290.4,1,3,São Paulo
9399,35,2017,SP,4522766.36,1,3,São Paulo
9400,35,2017,SP,14789713.85,1,3,São Paulo
9401,35,2017,SP,7143983.42,1,3,São Paulo
9402,35,2017,SP,42830646.32,1,3,São Paulo
9403,35,2017,SP,2423561.19,1,3,São Paulo
9404,35,2017,SP,2126128.49,1,3,São Paulo
9405,35,2017,SP,4433175.93,1,3,São Paulo
9406,35,2017,SP,2609932.38,1,3,São Paulo
9407,35,2017,SP,34649662.93,1,3,São Paulo
9408,35,2017,SP,3830849.32,1,3,São Paulo
9409,35,2017,SP,5010154.6,1,3,São Paulo
9410,35,2017,SP,28739083.38,1,3,São Paulo
9411,35,2017,SP,9763442.26,1,3,São Paulo
9412,35,2017,SP,2330462.25,1,3,São Paulo
9413,35,2017,SP,2084584.94,1,3,São Paulo
9414,35,2017,SP,5707731.16,1,3,São Paulo
9415,35,2017,SP,76555642.96,1,3,São Paulo
9416,35,2017,SP,4194350.23,1,3,São Paulo
9417,35,2017,SP,8970110.59,1,3,São Paulo
9418,35,2017,SP,1933681.07,1,3,São Paulo
9419,35,2017,SP,3288499.21,1,3,São Paulo
9420,35,2017,SP,1623923.44,1,3,São Paulo
9421,35,2017,SP,10735481.71,1,3,São Paulo
9422,35,2017,SP,7334468.1,1,3,São Paulo
9423,35,2017,SP,97426125.88,1,3,São Paulo
9424,35,2017,SP,16083190.58,1,3,São Paulo
9425,35,2017,SP,8037904.71,1,3,São Paulo
9426,35,2017,SP,26018980.59,1,3,São Paulo
9427,35,2017,SP,37272871.27,1,3,São Paulo
9428,35,2017,SP,63405044.73,1,3,São Paulo
9429,35,2017,SP,5862566.82,1,3,São Paulo
9430,35,2017,SP,118100505.0,1,3,São Paulo
9431,35,2017,SP,15045251.84,1,3,São Paulo
9432,35,2017,SP,6375236.84,1,3,São Paulo
9433,35,2017,SP,1995462.4,1,3,São Paulo
9434,35,2017,SP,82507815.56,1,3,São Paulo
9435,35,2017,SP,56825291.73,1,3,São Paulo
9436,35,2017,SP,2912101.68,1,3,São Paulo
9437,35,2017,SP,8018127.09,1,3,São Paulo
9438,35,2017,SP,9829766.97,1,3,São Paulo
9439,41,2017,PR,4381818.62,1,3,Paraná
9440,41,2017,PR,5534638.93,1,3,Paraná
9441,41,2017,PR,5855322.19,1,3,Paraná
9442,41,2017,PR,46955969.51,1,3,Paraná
9443,41,2017,PR,2382388.83,1,3,Paraná
9444,41,2017,PR,9998475.15,1,3,Paraná
9445,41,2017,PR,9196850.35,1,3,Paraná
9446,41,2017,PR,7958601.54,1,3,Paraná
9447,41,2017,PR,6830255.58,1,3,Paraná
9448,41,2017,PR,4065676.34,1,3,Paraná
9449,41,2017,PR,13939109.2,1,3,Paraná
9450,41,2017,PR,2522823.33,1,3,Paraná
9451,41,2017,PR,13536543.3,1,3,Paraná
9452,41,2017,PR,2739983.35,1,3,Paraná
9453,41,2017,PR,10100498.82,1,3,Paraná
9454,41,2017,PR,4618544.84,1,3,Paraná
9455,41,2017,PR,71899676.11,1,3,Paraná
9456,41,2017,PR,56903941.86,1,3,Paraná
9457,41,2017,PR,15613948.49,1,3,Paraná
9458,41,2017,PR,2908388.95,1,3,Paraná
9459,41,2017,PR,10084611.45,1,3,Paraná
9460,41,2017,PR,129948973.3,1,3,Paraná
9461,41,2017,PR,2550378.55,1,3,Paraná
9462,41,2017,PR,10684409.83,1,3,Paraná
9463,41,2017,PR,22301744.0,1,3,Paraná
9464,41,2017,PR,17624667.16,1,3,Paraná
9465,41,2017,PR,3227191.95,1,3,Paraná
9466,41,2017,PR,10215482.82,1,3,Paraná
9467,41,2017,PR,18108755.46,1,3,Paraná
9468,41,2017,PR,7060171.62,1,3,Paraná
9469,41,2017,PR,6178577.78,1,3,Paraná
9470,41,2017,PR,2898674.77,1,3,Paraná
9471,41,2017,PR,2475414.55,1,3,Paraná
9472,41,2017,PR,9366869.13,1,3,Paraná
9473,41,2017,PR,11913033.33,1,3,Paraná
9474,41,2017,PR,3774872.27,1,3,Paraná
9475,41,2017,PR,2563100.14,1,3,Paraná
9476,41,2017,PR,5549103.18,1,3,Paraná
9477,41,2017,PR,6492233.3,1,3,Paraná
9478,41,2017,PR,7594252.51,1,3,Paraná
9479,41,2017,PR,3441665.6,1,3,Paraná
9480,41,2017,PR,4745355.71,1,3,Paraná
9481,41,2017,PR,2986774.91,1,3,Paraná
9482,41,2017,PR,4284360.52,1,3,Paraná
9483,41,2017,PR,4260175.56,1,3,Paraná
9484,41,2017,PR,3378457.55,1,3,Paraná
9485,41,2017,PR,2689852.85,1,3,Paraná
9486,41,2017,PR,14450168.32,1,3,Paraná
9487,41,2017,PR,3416626.05,1,3,Paraná
9488,41,2017,PR,5734508.48,1,3,Paraná
9489,41,2017,PR,11864262.93,1,3,Paraná
9490,41,2017,PR,58182418.02,1,3,Paraná
9491,41,2017,PR,4978308.25,1,3,Paraná
9492,41,2017,PR,9944959.46,1,3,Paraná
9493,41,2017,PR,4710426.17,1,3,Paraná
9494,41,2017,PR,29440601.17,1,3,Paraná
9495,41,2017,PR,4084287.42,1,3,Paraná
9496,41,2017,PR,5301422.52,1,3,Paraná
9497,41,2017,PR,65567665.47,1,3,Paraná
9498,41,2017,PR,17555824.7,1,3,Paraná
9499,41,2017,PR,61370987.79,1,3,Paraná
9500,41,2017,PR,8120993.92,1,3,Paraná
9501,41,2017,PR,10766645.76,1,3,Paraná
9502,41,2017,PR,8990968.61,1,3,Paraná
9503,41,2017,PR,15389562.61,1,3,Paraná
9504,41,2017,PR,10368492.1,1,3,Paraná
9505,41,2017,PR,16551900.91,1,3,Paraná
9506,41,2017,PR,7716431.03,1,3,Paraná
9507,41,2017,PR,181789762.7,1,3,Paraná
9508,41,2017,PR,48976215.47,1,3,Paraná
9509,41,2017,PR,6115245.37,1,3,Paraná
9510,41,2017,PR,6888909.26,1,3,Paraná
9511,41,2017,PR,10276217.99,1,3,Paraná
9512,41,2017,PR,11933771.39,1,3,Paraná
9513,41,2017,PR,16854565.85,1,3,Paraná
9514,41,2017,PR,48892550.0,1,3,Paraná
9515,41,2017,PR,8124771.29,1,3,Paraná
9516,41,2017,PR,10795857.11,1,3,Paraná
9517,41,2017,PR,117567241.2,1,3,Paraná
9518,41,2017,PR,10863755.88,1,3,Paraná
9519,41,2017,PR,5987631.33,1,3,Paraná
9520,41,2017,PR,2535856.4,1,3,Paraná
9521,41,2017,PR,13011391.32,1,3,Paraná
9522,41,2017,PR,13378963.24,1,3,Paraná
9523,41,2017,PR,25391482.88,1,3,Paraná
9524,41,2017,PR,6823863.94,1,3,Paraná
9525,41,2017,PR,14621354.11,1,3,Paraná
9526,41,2017,PR,3049316.21,1,3,Paraná
9527,41,2017,PR,4553801.25,1,3,Paraná
9528,41,2017,PR,14940725.95,1,3,Paraná
9529,41,2017,PR,3719655.58,1,3,Paraná
9530,41,2017,PR,13789548.41,1,3,Paraná
9531,41,2017,PR,4011316.36,1,3,Paraná
9532,41,2017,PR,1344711597.0,1,3,Paraná
9533,41,2017,PR,8551480.01,1,3,Paraná
9534,41,2017,PR,3940748.29,1,3,Paraná
9535,41,2017,PR,2607931.9,1,3,Paraná
9536,41,2017,PR,3749227.53,1,3,Paraná
9537,41,2017,PR,25084916.78,1,3,Paraná
9538,41,2017,PR,6259800.22,1,3,Paraná
9539,41,2017,PR,3717227.29,1,3,Paraná
9540,41,2017,PR,4335780.69,1,3,Paraná
9541,41,2017,PR,10517414.64,1,3,Paraná
9542,41,2017,PR,1964844.0,1,3,Paraná
9543,41,2017,PR,4617972.34,1,3,Paraná
9544,41,2017,PR,4132423.62,1,3,Paraná
9545,41,2017,PR,3613198.68,1,3,Paraná
9546,41,2017,PR,9652501.68,1,3,Paraná
9547,41,2017,PR,66622343.22,1,3,Paraná
9548,41,2017,PR,3805279.82,1,3,Paraná
9549,41,2017,PR,6582009.07,1,3,Paraná
9550,41,2017,PR,4962392.72,1,3,Paraná
9551,41,2017,PR,3234700.17,1,3,Paraná
9552,41,2017,PR,4590506.91,1,3,Paraná
9553,41,2017,PR,5812912.97,1,3,Paraná
9554,41,2017,PR,7753757.01,1,3,Paraná
9555,41,2017,PR,2799665.52,1,3,Paraná
9556,41,2017,PR,4420879.61,1,3,Paraná
9557,41,2017,PR,171630803.4,1,3,Paraná
9558,41,2017,PR,4716431.9,1,3,Paraná
9559,41,2017,PR,56651133.59,1,3,Paraná
9560,41,2017,PR,3613593.28,1,3,Paraná
9561,41,2017,PR,8170005.59,1,3,Paraná
9562,41,2017,PR,2231569.75,1,3,Paraná
9563,41,2017,PR,17130261.31,1,3,Paraná
9564,41,2017,PR,5452391.76,1,3,Paraná
9565,41,2017,PR,3633152.92,1,3,Paraná
9566,41,2017,PR,19217779.15,1,3,Paraná
9567,41,2017,PR,4112426.31,1,3,Paraná
9568,41,2017,PR,4263151.56,1,3,Paraná
9569,41,2017,PR,3435926.53,1,3,Paraná
9570,41,2017,PR,1953159.83,1,3,Paraná
9571,41,2017,PR,3847535.21,1,3,Paraná
9572,41,2017,PR,8752408.82,1,3,Paraná
9573,41,2017,PR,99480868.81,1,3,Paraná
9574,41,2017,PR,4768572.16,1,3,Paraná
9575,41,2017,PR,30000073.71,1,3,Paraná
9576,41,2017,PR,3852867.14,1,3,Paraná
9577,41,2017,PR,15214178.1,1,3,Paraná
9578,41,2017,PR,4696155.3,1,3,Paraná
9579,41,2017,PR,33897186.32,1,3,Paraná
9580,41,2017,PR,5457586.62,1,3,Paraná
9581,41,2017,PR,4930313.1,1,3,Paraná
9582,41,2017,PR,1942602.56,1,3,Paraná
9583,41,2017,PR,7035131.34,1,3,Paraná
9584,41,2017,PR,16298816.96,1,3,Paraná
9585,41,2017,PR,7177707.71,1,3,Paraná
9586,41,2017,PR,2741251.63,1,3,Paraná
9587,41,2017,PR,4020905.44,1,3,Paraná
9588,41,2017,PR,11004481.04,1,3,Paraná
9589,41,2017,PR,7737440.45,1,3,Paraná
9590,41,2017,PR,2618192.77,1,3,Paraná
9591,41,2017,PR,35104164.59,1,3,Paraná
9592,41,2017,PR,7475696.89,1,3,Paraná
9593,41,2017,PR,3572249.07,1,3,Paraná
9594,41,2017,PR,9600356.09,1,3,Paraná
9595,41,2017,PR,3559493.58,1,3,Paraná
9596,41,2017,PR,4292497.48,1,3,Paraná
9597,41,2017,PR,6914990.79,1,3,Paraná
9598,41,2017,PR,14759148.19,1,3,Paraná
9599,41,2017,PR,2809443.63,1,3,Paraná
9600,41,2017,PR,8177356.51,1,3,Paraná
9601,41,2017,PR,17089768.08,1,3,Paraná
9602,41,2017,PR,5166983.8,1,3,Paraná
9603,41,2017,PR,2309013.44,1,3,Paraná
9604,41,2017,PR,3012168.25,1,3,Paraná
9605,41,2017,PR,30893049.25,1,3,Paraná
9606,41,2017,PR,8354372.14,1,3,Paraná
9607,41,2017,PR,21618811.04,1,3,Paraná
9608,41,2017,PR,12703877.29,1,3,Paraná
9609,41,2017,PR,4260145.29,1,3,Paraná
9610,41,2017,PR,3250339.14,1,3,Paraná
9611,41,2017,PR,5417281.34,1,3,Paraná
9612,41,2017,PR,6798979.18,1,3,Paraná
9613,41,2017,PR,1861936.82,1,3,Paraná
9614,41,2017,PR,,1,3,Paraná
9615,41,2017,PR,5810659.65,1,3,Paraná
9616,41,2017,PR,8094849.12,1,3,Paraná
9617,41,2017,PR,2300432.49,1,3,Paraná
9618,41,2017,PR,4466409.12,1,3,Paraná
9619,41,2017,PR,4666823.55,1,3,Paraná
9620,41,2017,PR,3871977.85,1,3,Paraná
9621,41,2017,PR,27122862.32,1,3,Paraná
9622,41,2017,PR,4216211.67,1,3,Paraná
9623,41,2017,PR,20474167.58,1,3,Paraná
9624,41,2017,PR,4160070.05,1,3,Paraná
9625,41,2017,PR,2822513.58,1,3,Paraná
9626,41,2017,PR,4708392.78,1,3,Paraná
9627,41,2017,PR,13509503.72,1,3,Paraná
9628,41,2017,PR,3529859.37,1,3,Paraná
9629,41,2017,PR,332768357.1,1,3,Paraná
9630,41,2017,PR,7706480.43,1,3,Paraná
9631,41,2017,PR,3739837.43,1,3,Paraná
9632,41,2017,PR,3822838.83,1,3,Paraná
9633,41,2017,PR,8307889.34,1,3,Paraná
9634,41,2017,PR,9306542.14,1,3,Paraná
9635,41,2017,PR,16479399.58,1,3,Paraná
9636,41,2017,PR,21353030.57,1,3,Paraná
9637,41,2017,PR,15153947.82,1,3,Paraná
9638,41,2017,PR,2493179.67,1,3,Paraná
9639,41,2017,PR,14860223.36,1,3,Paraná
9640,41,2017,PR,7175057.7,1,3,Paraná
9641,41,2017,PR,34825699.73,1,3,Paraná
9642,41,2017,PR,3397875.0,1,3,Paraná
9643,41,2017,PR,21069956.84,1,3,Paraná
9644,41,2017,PR,5675452.65,1,3,Paraná
9645,41,2017,PR,5023399.56,1,3,Paraná
9646,41,2017,PR,6142695.26,1,3,Paraná
9647,41,2017,PR,220990236.1,1,3,Paraná
9648,41,2017,PR,4422255.75,1,3,Paraná
9649,41,2017,PR,5222149.75,1,3,Paraná
9650,41,2017,PR,9478013.85,1,3,Paraná
9651,41,2017,PR,3796500.95,1,3,Paraná
9652,41,2017,PR,3050524.32,1,3,Paraná
9653,41,2017,PR,13409493.31,1,3,Paraná
9654,41,2017,PR,35230419.47,1,3,Paraná
9655,41,2017,PR,3160229.45,1,3,Paraná
9656,41,2017,PR,7159535.99,1,3,Paraná
9657,41,2017,PR,31856361.23,1,3,Paraná
9658,41,2017,PR,5388306.77,1,3,Paraná
9659,41,2017,PR,2957229.41,1,3,Paraná
9660,41,2017,PR,2771357.12,1,3,Paraná
9661,41,2017,PR,7923892.59,1,3,Paraná
9662,41,2017,PR,7243432.11,1,3,Paraná
9663,41,2017,PR,3206688.61,1,3,Paraná
9664,41,2017,PR,3571597.64,1,3,Paraná
9665,41,2017,PR,1916669.05,1,3,Paraná
9666,41,2017,PR,2773790.49,1,3,Paraná
9667,41,2017,PR,9523670.52,1,3,Paraná
9668,41,2017,PR,4807426.75,1,3,Paraná
9669,41,2017,PR,13998251.5,1,3,Paraná
9670,41,2017,PR,3734156.19,1,3,Paraná
9671,41,2017,PR,4999958.09,1,3,Paraná
9672,41,2017,PR,6829251.13,1,3,Paraná
9673,41,2017,PR,7729547.1,1,3,Paraná
9674,41,2017,PR,4287905.3,1,3,Paraná
9675,41,2017,PR,3369107.79,1,3,Paraná
9676,41,2017,PR,6702938.28,1,3,Paraná
9677,41,2017,PR,6955117.68,1,3,Paraná
9678,41,2017,PR,4487837.09,1,3,Paraná
9679,41,2017,PR,2190317.87,1,3,Paraná
9680,41,2017,PR,19053622.44,1,3,Paraná
9681,41,2017,PR,2727113.23,1,3,Paraná
9682,41,2017,PR,4281331.85,1,3,Paraná
9683,41,2017,PR,26485908.66,1,3,Paraná
9684,41,2017,PR,29716492.32,1,3,Paraná
9685,41,2017,PR,22538910.05,1,3,Paraná
9686,41,2017,PR,8468607.33,1,3,Paraná
9687,41,2017,PR,21128523.53,1,3,Paraná
9688,41,2017,PR,8148912.43,1,3,Paraná
9689,41,2017,PR,7867387.35,1,3,Paraná
9690,41,2017,PR,112341408.5,1,3,Paraná
9691,41,2017,PR,2234620.0,1,3,Paraná
9692,41,2017,PR,45581779.25,1,3,Paraná
9693,41,2017,PR,4629902.38,1,3,Paraná
9694,41,2017,PR,50444076.88,1,3,Paraná
9695,41,2017,PR,4388061.18,1,3,Paraná
9696,41,2017,PR,5152667.07,1,3,Paraná
9697,41,2017,PR,13244793.66,1,3,Paraná
9698,41,2017,PR,5026670.0,1,3,Paraná
9699,41,2017,PR,7751967.1,1,3,Paraná
9700,41,2017,PR,3728293.82,1,3,Paraná
9701,41,2017,PR,9587062.22,1,3,Paraná
9702,41,2017,PR,83703099.56,1,3,Paraná
9703,41,2017,PR,4651768.6,1,3,Paraná
9704,41,2017,PR,2687584.53,1,3,Paraná
9705,41,2017,PR,23190208.13,1,3,Paraná
9706,41,2017,PR,14759397.19,1,3,Paraná
9707,41,2017,PR,62849286.39,1,3,Paraná
9708,41,2017,PR,18916093.47,1,3,Paraná
9709,41,2017,PR,3292428.88,1,3,Paraná
9710,41,2017,PR,3288798.42,1,3,Paraná
9711,41,2017,PR,6624914.25,1,3,Paraná
9712,41,2017,PR,187514683.7,1,3,Paraná
9713,41,2017,PR,22714684.82,1,3,Paraná
9714,41,2017,PR,8473193.63,1,3,Paraná
9715,41,2017,PR,3715179.85,1,3,Paraná
9716,41,2017,PR,2904902.11,1,3,Paraná
9717,41,2017,PR,2965819.25,1,3,Paraná
9718,41,2017,PR,3701714.05,1,3,Paraná
9719,41,2017,PR,3087791.79,1,3,Paraná
9720,41,2017,PR,4108323.9,1,3,Paraná
9721,41,2017,PR,3731383.69,1,3,Paraná
9722,41,2017,PR,6765236.53,1,3,Paraná
9723,41,2017,PR,28332206.2,1,3,Paraná
9724,41,2017,PR,4602975.81,1,3,Paraná
9725,41,2017,PR,5143034.11,1,3,Paraná
9726,41,2017,PR,17644734.79,1,3,Paraná
9727,41,2017,PR,2870838.42,1,3,Paraná
9728,41,2017,PR,19498982.49,1,3,Paraná
9729,41,2017,PR,7765454.11,1,3,Paraná
9730,41,2017,PR,3672849.97,1,3,Paraná
9731,41,2017,PR,11629011.29,1,3,Paraná
9732,41,2017,PR,4048153.98,1,3,Paraná
9733,41,2017,PR,2278873.22,1,3,Paraná
9734,41,2017,PR,12136303.0,1,3,Paraná
9735,41,2017,PR,8642993.76,1,3,Paraná
9736,41,2017,PR,4631365.25,1,3,Paraná
9737,41,2017,PR,15284101.52,1,3,Paraná
9738,41,2017,PR,6501528.1,1,3,Paraná
9739,41,2017,PR,8818189.0,1,3,Paraná
9740,41,2017,PR,8840844.95,1,3,Paraná
9741,41,2017,PR,8665726.02,1,3,Paraná
9742,41,2017,PR,2426789.31,1,3,Paraná
9743,41,2017,PR,10123416.36,1,3,Paraná
9744,41,2017,PR,3249935.9,1,3,Paraná
9745,41,2017,PR,26945280.56,1,3,Paraná
9746,41,2017,PR,19082510.47,1,3,Paraná
9747,41,2017,PR,42509836.52,1,3,Paraná
9748,41,2017,PR,7400202.52,1,3,Paraná
9749,41,2017,PR,6005363.89,1,3,Paraná
9750,41,2017,PR,3914234.53,1,3,Paraná
9751,41,2017,PR,5930713.87,1,3,Paraná
9752,41,2017,PR,3209261.51,1,3,Paraná
9753,41,2017,PR,3154886.23,1,3,Paraná
9754,41,2017,PR,8171570.38,1,3,Paraná
9755,41,2017,PR,3302991.87,1,3,Paraná
9756,41,2017,PR,3070005.41,1,3,Paraná
9757,41,2017,PR,5055697.12,1,3,Paraná
9758,41,2017,PR,7118260.33,1,3,Paraná
9759,41,2017,PR,19309487.96,1,3,Paraná
9760,41,2017,PR,2484816.33,1,3,Paraná
9761,41,2017,PR,4902984.38,1,3,Paraná
9762,41,2017,PR,8258810.06,1,3,Paraná
9763,41,2017,PR,3023994.16,1,3,Paraná
9764,41,2017,PR,7677957.71,1,3,Paraná
9765,41,2017,PR,6599807.71,1,3,Paraná
9766,41,2017,PR,3724228.17,1,3,Paraná
9767,41,2017,PR,3536263.37,1,3,Paraná
9768,41,2017,PR,8522442.47,1,3,Paraná
9769,41,2017,PR,17755418.36,1,3,Paraná
9770,41,2017,PR,24569953.42,1,3,Paraná
9771,41,2017,PR,2709982.37,1,3,Paraná
9772,41,2017,PR,2482363.03,1,3,Paraná
9773,41,2017,PR,12579203.44,1,3,Paraná
9774,41,2017,PR,5701885.52,1,3,Paraná
9775,41,2017,PR,4341760.12,1,3,Paraná
9776,41,2017,PR,9227409.23,1,3,Paraná
9777,41,2017,PR,8721396.91,1,3,Paraná
9778,41,2017,PR,4588538.3,1,3,Paraná
9779,41,2017,PR,6476423.81,1,3,Paraná
9780,41,2017,PR,8871265.8,1,3,Paraná
9781,41,2017,PR,8706866.54,1,3,Paraná
9782,41,2017,PR,3917797.16,1,3,Paraná
9783,41,2017,PR,4921104.71,1,3,Paraná
9784,41,2017,PR,4432935.64,1,3,Paraná
9785,41,2017,PR,2819101.81,1,3,Paraná
9786,41,2017,PR,213004768.4,1,3,Paraná
9787,41,2017,PR,3365208.61,1,3,Paraná
9788,41,2017,PR,30122096.07,1,3,Paraná
9789,41,2017,PR,22357088.18,1,3,Paraná
9790,41,2017,PR,4208815.72,1,3,Paraná
9791,41,2017,PR,6854258.52,1,3,Paraná
9792,41,2017,PR,2789715.01,1,3,Paraná
9793,41,2017,PR,4216248.32,1,3,Paraná
9794,41,2017,PR,4445032.53,1,3,Paraná
9795,41,2017,PR,4176270.0,1,3,Paraná
9796,41,2017,PR,45977737.7,1,3,Paraná
9797,41,2017,PR,9003744.56,1,3,Paraná
